Component,Feature,AbsoluteLoading,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60
PC44,AwayFifaAttack,0.16201115780546035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16201115780546035,,,,,,,,,,,,,,,,
PC45,OddsFavourAway,0.6907742235684261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6907742235684261,,,,,,,,,,,,,,,
PC45,OddsFavourHome,0.6900385021494015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6900385021494015,,,,,,,,,,,,,,,
PC45,TotalGoalsScoredAway,0.09299087217416384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09299087217416384,,,,,,,,,,,,,,,
PC45,TotalGoalsConcededAway,0.07060861897560672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07060861897560672,,,,,,,,,,,,,,,
PC45,TotalGoalsScoredHome,0.07033874936223142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07033874936223142,,,,,,,,,,,,,,,
PC45,AwayFifaOverall,0.06957787772478741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06957787772478741,,,,,,,,,,,,,,,
PC45,TotalGoalsConcededHome,0.06828299586948619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06828299586948619,,,,,,,,,,,,,,,
PC45,TotalWinsAway,0.06716806904033444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06716806904033444,,,,,,,,,,,,,,,
PC45,TotalLossesAway,0.05388592902444115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05388592902444115,,,,,,,,,,,,,,,
PC45,TotalWinsHome,0.04886655704316061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04886655704316061,,,,,,,,,,,,,,,
PC46,HomeAdvantageIndex,0.6939725583682301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6939725583682301,,,,,,,,,,,,,,
PC46,HomeForm,0.5214246962828228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5214246962828228,,,,,,,,,,,,,,
PC46,AwayForm,0.494219265169238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.494219265169238,,,,,,,,,,,,,,
PC46,TotalWinsAway,0.018858885590968894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018858885590968894,,,,,,,,,,,,,,
PC46,HomeFifaDefence,0.01826755603037985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01826755603037985,,,,,,,,,,,,,,
PC46,AwayFifaDefence,0.0133651112722656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0133651112722656,,,,,,,,,,,,,,
PC46,AwayElo,0.0120430285604899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0120430285604899,,,,,,,,,,,,,,
PC46,HomeFifaOverall,0.011561331084297324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011561331084297324,,,,,,,,,,,,,,
PC46,TotalWinsHome,0.010800480575200442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010800480575200442,,,,,,,,,,,,,,
PC46,EloTierAway,0.010359439855844591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010359439855844591,,,,,,,,,,,,,,
PC47,TotalWinsHome,0.47830040012815234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47830040012815234,,,,,,,,,,,,,
PC47,TotalWinsAway,0.46793757883023945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.46793757883023945,,,,,,,,,,,,,
PC47,TotalLossesHome,0.45463819312921844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45463819312921844,,,,,,,,,,,,,
PC47,TotalLossesAway,0.4523142407904143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4523142407904143,,,,,,,,,,,,,
PC47,TotalDrawsHome,0.2623127610744543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2623127610744543,,,,,,,,,,,,,
PC47,TotalDrawsAway,0.26203480739483054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.26203480739483054,,,,,,,,,,,,,
PC47,TotalGoalsScoredHome,0.029685264143717072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029685264143717072,,,,,,,,,,,,,
PC47,TotalGoalsConcededHome,0.024564023038266557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024564023038266557,,,,,,,,,,,,,
PC47,TotalGoalsScoredAway,0.021567318694468207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021567318694468207,,,,,,,,,,,,,
PC47,TotalGoalsConcededAway,0.02022137132288361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02022137132288361,,,,,,,,,,,,,
PC48,DrawLikelihood,0.7100685143704643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7100685143704643,,,,,,,,,,,,
PC48,Bet365DrawOddsPercentage,0.6820374990789252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6820374990789252,,,,,,,,,,,,
PC48,Bet365HomeWinOddsPercentage,0.09467368548591092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09467368548591092,,,,,,,,,,,,
PC48,Bet365AwayWinOddsPercentage,0.0846364176364358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0846364176364358,,,,,,,,,,,,
PC48,GeneralFormDifference,0.07909318598745173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07909318598745173,,,,,,,,,,,,
PC48,AwayGeneralForm,0.06422547839572273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06422547839572273,,,,,,,,,,,,
PC48,HomeGeneralForm,0.06342150574322737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06342150574322737,,,,,,,,,,,,
PC48,TotalWinsHome,0.004340728997659133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004340728997659133,,,,,,,,,,,,
PC48,Bet365DrawOdds,0.003569443773525251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003569443773525251,,,,,,,,,,,,
PC48,EloTierAway,0.0027760657397065437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027760657397065437,,,,,,,,,,,,
PC49,GeneralFormDifference,0.6633878459833233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6633878459833233,,,,,,,,,,,
PC49,AwayGeneralForm,0.5257845940888587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5257845940888587,,,,,,,,,,,
PC49,HomeGeneralForm,0.51840818472075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.51840818472075,,,,,,,,,,,
PC49,DrawLikelihood,0.08581442138757538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08581442138757538,,,,,,,,,,,
PC49,Bet365DrawOddsPercentage,0.08228045017477538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08228045017477538,,,,,,,,,,,
PC49,Bet365HomeWinOddsPercentage,0.012489670477778596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012489670477778596,,,,,,,,,,,
PC49,Bet365AwayWinOddsPercentage,0.009048679596515537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009048679596515537,,,,,,,,,,,
PC49,TotalWinsAway,0.008817904611791324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008817904611791324,,,,,,,,,,,
PC49,TotalLossesHome,0.008240916862188538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008240916862188538,,,,,,,,,,,
PC49,TotalLossesAway,0.0075700361993007404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0075700361993007404,,,,,,,,,,,
PC50,FifaOverallDifference,0.4062335220187757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4062335220187757,,,,,,,,,,
PC50,Bet365AwayWinOdds,0.38994371362003954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38994371362003954,,,,,,,,,,
PC50,Bet365HomeWinOddsPercentage,0.35988128050570956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35988128050570956,,,,,,,,,,
PC50,Bet365AwayWinOddsPercentage,0.33092596353272924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.33092596353272924,,,,,,,,,,
PC50,AwayFifaOverall,0.28059689559586837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28059689559586837,,,,,,,,,,
PC50,HomeFifaOverall,0.28059689559586554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.28059689559586554,,,,,,,,,,
PC50,OddsDifference_HvA,0.19356792936150907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19356792936150907,,,,,,,,,,
PC50,OddsDifference_AvD,0.18648483011766065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18648483011766065,,,,,,,,,,
PC50,ShotsOnTargetDifference,0.163639640161599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.163639640161599,,,,,,,,,,
PC50,FifaMidfieldDifference,0.15617710377411678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15617710377411678,,,,,,,,,,
PC51,OddsFavourDraw,0.6610254842829011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6610254842829011,,,,,,,,,
PC51,EloDifference,0.3093307969276214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3093307969276214,,,,,,,,,
PC51,ShotsOnTargetDifference,0.23876845822178605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23876845822178605,,,,,,,,,
PC51,AverageShotsOnTargetAtHome,0.21995642329585594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21995642329585594,,,,,,,,,
PC51,HomeElo,0.21538943328732815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21538943328732815,,,,,,,,,
PC51,AwayElo,0.21533695774593775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21533695774593775,,,,,,,,,
PC51,OddsDifference_AvD,0.2105245490276148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2105245490276148,,,,,,,,,
PC51,AverageShotsOnTargetAtAway,0.19522389932360334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19522389932360334,,,,,,,,,
PC51,OddsDifference_HvA,0.17535073391901929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17535073391901929,,,,,,,,,
PC51,Bet365AwayWinOdds,0.15072680260299998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15072680260299998,,,,,,,,,
PC52,Bet365HomeWinOdds,0.6397730602628627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6397730602628627,,,,,,,,
PC52,OddsDifference_HvD,0.6092081977937783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6092081977937783,,,,,,,,
PC52,Bet365DrawOdds,0.35409702759645845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35409702759645845,,,,,,,,
PC52,OddsDifference_HvA,0.2654488431554608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2654488431554608,,,,,,,,
PC52,Bet365AwayWinOdds,0.1502208265428665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1502208265428665,,,,,,,,
PC52,OddsDifference_AvD,0.033789245186960096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033789245186960096,,,,,,,,
PC52,FifaAttackDifference,8.879639648573523e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.879639648573523e-09,,,,,,,,
PC52,Bet365HomeWinOddsPercentage,8.024974260450115e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.024974260450115e-09,,,,,,,,
PC52,Bet365AwayWinOddsPercentage,7.37930090682056e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.37930090682056e-09,,,,,,,,
PC52,FifaMidfieldDifference,6.470611046971442e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.470611046971442e-09,,,,,,,,
PC53,FifaAttackDifference,0.4355966458615272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4355966458615272,,,,,,,
PC53,FifaMidfieldDifference,0.34469040486725344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.34469040486725344,,,,,,,
PC53,FifaOverallDifference,0.3131916145264515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3131916145264515,,,,,,,
PC53,AwayFifaAttack,0.3056312688404811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3056312688404811,,,,,,,
PC53,HomeFifaAttack,0.30563126884047637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30563126884047637,,,,,,,
PC53,HomeFifaMidfield,0.237914085785008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.237914085785008,,,,,,,
PC53,AwayFifaMidfield,0.23791408578500325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23791408578500325,,,,,,,
PC53,AwayFifaOverall,0.21633023864219522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21633023864219522,,,,,,,
PC53,HomeFifaOverall,0.21633023864218381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21633023864218381,,,,,,,
PC53,FifaDefenceDifference,0.1971009320026861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1971009320026861,,,,,,,
PC54,FifaAttackDifference,0.35580465214688717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35580465214688717,,,,,,
PC54,OddsDifference_AvD,0.3485358161154557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3485358161154557,,,,,,
PC54,Bet365HomeWinOddsPercentage,0.3215564066389982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3215564066389982,,,,,,
PC54,Bet365AwayWinOddsPercentage,0.2956846311861685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2956846311861685,,,,,,
PC54,OddsDifference_HvA,0.2713833046042552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2713833046042552,,,,,,
PC54,Bet365AwayWinOdds,0.2634429223014275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2634429223014275,,,,,,
PC54,FifaMidfieldDifference,0.2592757042312125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2592757042312125,,,,,,
PC54,HomeFifaAttack,0.24964615390902106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24964615390902106,,,,,,
PC54,AwayFifaAttack,0.249646153909016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.249646153909016,,,,,,
PC54,ShotsOnTargetDifference,0.19283711382690003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19283711382690003,,,,,,
PC55,FifaDefenceDifference,0.34054782770957787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34054782770957787,,,,,
PC55,FifaMidfieldDifference,0.31729273649891304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.31729273649891304,,,,,
PC55,FifaAttackDifference,0.3009545439198734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3009545439198734,,,,,
PC55,HomeFifaDefence,0.235491000227609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.235491000227609,,,,,
PC55,AwayFifaDefence,0.23549100022760885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23549100022760885,,,,,
PC55,OddsDifference_HvA,0.23021464642762787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23021464642762787,,,,,
PC55,ShotsOnTargetDifference,0.22113145661709097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22113145661709097,,,,,
PC55,OddsDifference_AvD,0.21938495464796742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21938495464796742,,,,,
PC55,HomeFifaMidfield,0.2190035181264618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2190035181264618,,,,,
PC55,AwayFifaMidfield,0.21900351812645882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21900351812645882,,,,,
PC56,EloDifference,0.538848662496332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.538848662496332,,,,
PC56,OddsFavourDraw,0.40099381953445634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40099381953445634,,,,
PC56,HomeElo,0.37520450338436284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.37520450338436284,,,,
PC56,AwayElo,0.3751130919388459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3751130919388459,,,,
PC56,Bet365AwayWinOdds,0.24777014979952638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24777014979952638,,,,
PC56,Bet365HomeWinOddsPercentage,0.22150318372666056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22150318372666056,,,,
PC56,Bet365AwayWinOddsPercentage,0.20368148739862016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20368148739862016,,,,
PC56,OddsDifference_HvA,0.12714172644481972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12714172644481972,,,,
PC56,ShotsOnTargetDifference,0.1203936212334021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1203936212334021,,,,
PC56,OddsDifference_AvD,0.11619657896595299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11619657896595299,,,,
PC57,OddsFavourDraw,0.5607755149966942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5607755149966942,,,
PC57,ShotsOnTargetDifference,0.33614470989148715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.33614470989148715,,,
PC57,AverageShotsOnTargetAtHome,0.30966061701866904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30966061701866904,,,
PC57,AverageShotsOnTargetAtAway,0.2748414991274151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2748414991274151,,,
PC57,FifaDefenceDifference,0.25408857637075444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25408857637075444,,,
PC57,FifaMidfieldDifference,0.23040130146313303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23040130146313303,,,
PC57,OddsDifference_AvD,0.19576388756624113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19576388756624113,,,
PC57,HomeFifaDefence,0.1757038751308243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1757038751308243,,,
PC57,AwayFifaDefence,0.17570387513082278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17570387513082278,,,
PC57,Bet365HomeWinOddsPercentage,0.17327005084594696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17327005084594696,,,
PC58,OddsDifference_HvA,0.403403530353239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.403403530353239,,
PC58,FifaDefenceDifference,0.3834281600636063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3834281600636063,,
PC58,HomeFifaDefence,0.26514302421513053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.26514302421513053,,
PC58,AwayFifaDefence,0.26514302421512853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26514302421512853,,
PC58,FifaOverallDifference,0.25523876091409897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25523876091409897,,
PC58,ShotsOnTargetDifference,0.2485276244911581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2485276244911581,,
PC58,AverageShotsOnTargetAtHome,0.22894668659506842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22894668659506842,,
PC58,AverageShotsOnTargetAtAway,0.20320327192350032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20320327192350032,,
PC58,OddsDifference_HvD,0.18815579044393677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18815579044393677,,
PC58,EloDifference,0.18434450658572285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18434450658572285,,
PC59,Bet365AwayWinOdds,0.41281934694150135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41281934694150135,
PC59,FifaMidfieldDifference,0.3340201454867248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3340201454867248,
PC59,OddsDifference_AvD,0.33343049883096526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.33343049883096526,
PC59,FifaOverallDifference,0.2814092955683576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2814092955683576,
PC59,Bet365HomeWinOddsPercentage,0.2564112499801696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2564112499801696,
PC59,Bet365AwayWinOddsPercentage,0.23578092153355465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23578092153355465,
PC59,AwayFifaMidfield,0.23054920132706336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23054920132706336,
