Rank,Club,Country,Level,Elo,From,To
None,Rotherham,ENG,2,1318.44116211,1951-07-01,1951-08-18
None,Rotherham,ENG,2,1308.30285645,1951-08-19,1951-08-20
None,Rotherham,ENG,2,1327.70275879,1951-08-21,1951-08-25
None,Rotherham,ENG,2,1323.04272461,1951-08-26,1951-08-27
None,Rotherham,ENG,2,1335.06994629,1951-08-28,1951-09-01
None,Rotherham,ENG,2,1343.9720459,1951-09-02,1951-09-03
None,Rotherham,ENG,2,1339.90405273,1951-09-04,1951-09-08
None,Rotherham,ENG,2,1346.22106934,1951-09-09,1951-09-15
None,Rotherham,ENG,2,1356.96435547,1951-09-16,1951-09-22
None,Rotherham,ENG,2,1375.79675293,1951-09-23,1951-09-29
None,Rotherham,ENG,2,1385.08496094,1951-09-30,1951-10-06
None,Rotherham,ENG,2,1381.86340332,1951-10-07,1951-10-13
None,Rotherham,ENG,2,1378.99182129,1951-10-14,1951-10-20
None,Rotherham,ENG,2,1388.2232666,1951-10-21,1951-10-21
None,Rotherham,ENG,2,1380.2232666,1951-10-22,1951-10-27
None,Rotherham,ENG,2,1382.33776855,1951-10-28,1951-11-03
None,Rotherham,ENG,2,1388.92590332,1951-11-04,1951-11-10
None,Rotherham,ENG,2,1397.84960938,1951-11-11,1951-11-17
None,Rotherham,ENG,2,1407.19750977,1951-11-18,1951-11-24
None,Rotherham,ENG,2,1409.50866699,1951-11-25,1951-12-01
None,Rotherham,ENG,2,1408.32800293,1951-12-02,1951-12-08
None,Rotherham,ENG,2,1392.96533203,1951-12-09,1951-12-15
None,Rotherham,ENG,2,1385.25866699,1951-12-16,1951-12-22
None,Rotherham,ENG,2,1384.08325195,1951-12-23,1951-12-25
None,Rotherham,ENG,2,1375.75231934,1951-12-26,1951-12-26
None,Rotherham,ENG,2,1367.52612305,1951-12-27,1951-12-29
None,Rotherham,ENG,2,1385.59375,1951-12-30,1952-01-05
None,Rotherham,ENG,2,1383.63684082,1952-01-06,1952-01-19
None,Rotherham,ENG,2,1375.57568359,1952-01-20,1952-01-26
None,Rotherham,ENG,2,1375.43249512,1952-01-27,1952-02-09
None,Rotherham,ENG,2,1368.32617188,1952-02-10,1952-02-16
None,Rotherham,ENG,2,1363.16430664,1952-02-17,1952-02-23
None,Rotherham,ENG,2,1352.64294434,1952-02-24,1952-03-01
None,Rotherham,ENG,2,1361.63745117,1952-03-02,1952-03-08
None,Rotherham,ENG,2,1371.64648438,1952-03-09,1952-03-15
None,Rotherham,ENG,2,1368.37036133,1952-03-16,1952-03-22
None,Rotherham,ENG,2,1371.53808594,1952-03-23,1952-03-29
None,Rotherham,ENG,2,1375.0489502,1952-03-30,1952-04-05
None,Rotherham,ENG,2,1392.8326416,1952-04-06,1952-04-06
None,Rotherham,ENG,2,1416.8326416,1952-04-07,1952-04-12
None,Rotherham,ENG,2,1405.98815918,1952-04-13,1952-04-14
None,Rotherham,ENG,2,1392.86376953,1952-04-15,1952-04-15
None,Rotherham,ENG,2,1387.30395508,1952-04-16,1952-04-19
None,Rotherham,ENG,2,1379.23071289,1952-04-20,1952-04-26
None,Rotherham,ENG,2,1363.76159668,1952-04-27,1952-05-21
None,Rotherham,ENG,2,1366.76159668,1952-05-22,1952-05-31
None,Rotherham,ENG,2,1387.76159668,1952-06-01,1952-08-23
None,Rotherham,ENG,2,1387.9810791,1952-08-24,1952-08-28
None,Rotherham,ENG,2,1383.62731934,1952-08-29,1952-08-30
None,Rotherham,ENG,2,1379.00109863,1952-08-31,1952-09-01
None,Rotherham,ENG,2,1370.09912109,1952-09-02,1952-09-06
None,Rotherham,ENG,2,1380.54638672,1952-09-07,1952-09-10
None,Rotherham,ENG,2,1391.77282715,1952-09-11,1952-09-13
None,Rotherham,ENG,2,1386.77209473,1952-09-14,1952-09-15
None,Rotherham,ENG,2,1384.3314209,1952-09-16,1952-09-20
None,Rotherham,ENG,2,1390.23718262,1952-09-21,1952-09-27
None,Rotherham,ENG,2,1398.79882812,1952-09-28,1952-10-04
None,Rotherham,ENG,2,1414.76916504,1952-10-05,1952-10-05
None,Rotherham,ENG,2,1399.76916504,1952-10-06,1952-10-11
None,Rotherham,ENG,2,1412.58483887,1952-10-12,1952-10-18
None,Rotherham,ENG,2,1417.77380371,1952-10-19,1952-10-25
None,Rotherham,ENG,2,1427.68579102,1952-10-26,1952-11-01
None,Rotherham,ENG,2,1417.34020996,1952-11-02,1952-11-08
None,Rotherham,ENG,2,1428.59338379,1952-11-09,1952-11-15
None,Rotherham,ENG,2,1445.27233887,1952-11-16,1952-11-22
None,Rotherham,ENG,2,1438.03027344,1952-11-23,1952-11-27
None,Rotherham,ENG,2,1442.03027344,1952-11-28,1952-11-29
None,Rotherham,ENG,2,1446.20336914,1952-11-30,1952-12-06
None,Rotherham,ENG,2,1443.07287598,1952-12-07,1952-12-13
None,Rotherham,ENG,2,1431.40270996,1952-12-14,1952-12-20
None,Rotherham,ENG,2,1422.64660645,1952-12-21,1952-12-26
None,Rotherham,ENG,2,1430.87927246,1952-12-27,1952-12-27
None,Rotherham,ENG,2,1420.80834961,1952-12-28,1953-01-01
None,Rotherham,ENG,2,1442.23754883,1953-01-02,1953-01-03
None,Rotherham,ENG,2,1429.16638184,1953-01-04,1953-01-17
None,Rotherham,ENG,2,1420.51586914,1953-01-18,1953-01-24
None,Rotherham,ENG,2,1409.27233887,1953-01-25,1953-02-07
None,Rotherham,ENG,2,1416.78112793,1953-02-08,1953-02-18
None,Rotherham,ENG,2,1410.26696777,1953-02-19,1953-02-21
None,Rotherham,ENG,2,1407.28759766,1953-02-22,1953-02-28
None,Rotherham,ENG,2,1411.26574707,1953-03-01,1953-03-07
None,Rotherham,ENG,2,1405.08312988,1953-03-08,1953-03-14
None,Rotherham,ENG,2,1403.27648926,1953-03-15,1953-03-21
None,Rotherham,ENG,2,1399.76416016,1953-03-22,1953-03-28
None,Rotherham,ENG,2,1397.48925781,1953-03-29,1953-04-04
None,Rotherham,ENG,2,1400.27392578,1953-04-05,1953-04-06
None,Rotherham,ENG,2,1399.00732422,1953-04-07,1953-04-07
None,Rotherham,ENG,2,1395.3182373,1953-04-08,1953-04-11
None,Rotherham,ENG,2,1402.97302246,1953-04-12,1953-04-18
None,Rotherham,ENG,2,1406.95373535,1953-04-19,1953-04-19
None,Rotherham,ENG,2,1396.95373535,1953-04-20,1953-04-25
None,Rotherham,ENG,2,1398.40563965,1953-04-26,1953-05-15
None,Rotherham,ENG,2,1391.40563965,1953-05-16,1953-05-18
None,Rotherham,ENG,2,1397.40563965,1953-05-19,1953-05-25
None,Rotherham,ENG,2,1404.40563965,1953-05-26,1953-06-02
None,Rotherham,ENG,2,1395.40563965,1953-06-03,1953-06-09
None,Rotherham,ENG,2,1401.40563965,1953-06-10,1953-08-20
None,Rotherham,ENG,2,1385.62194824,1953-08-21,1953-08-22
None,Rotherham,ENG,2,1380.29980469,1953-08-23,1953-08-24
None,Rotherham,ENG,2,1393.29199219,1953-08-25,1953-08-29
None,Rotherham,ENG,2,1400.140625,1953-08-30,1953-08-31
None,Rotherham,ENG,2,1392.36730957,1953-09-01,1953-09-05
None,Rotherham,ENG,2,1386.16931152,1953-09-06,1953-09-07
None,Rotherham,ENG,2,1391.92944336,1953-09-08,1953-09-12
None,Rotherham,ENG,2,1398.21618652,1953-09-13,1953-09-16
None,Rotherham,ENG,2,1413.47058105,1953-09-17,1953-09-19
None,Rotherham,ENG,2,1428.36987305,1953-09-20,1953-09-21
None,Rotherham,ENG,2,1428.31091309,1953-09-22,1953-09-26
None,Rotherham,ENG,2,1432.48852539,1953-09-27,1953-10-03
None,Rotherham,ENG,2,1443.71337891,1953-10-04,1953-10-10
None,Rotherham,ENG,2,1446.84692383,1953-10-11,1953-10-11
None,Rotherham,ENG,2,1467.84692383,1953-10-12,1953-10-17
None,Rotherham,ENG,2,1475.2833252,1953-10-18,1953-10-24
None,Rotherham,ENG,2,1464.57788086,1953-10-25,1953-10-31
None,Rotherham,ENG,2,1457.66442871,1953-11-01,1953-11-07
None,Rotherham,ENG,2,1444.58703613,1953-11-08,1953-11-14
None,Rotherham,ENG,2,1441.59375,1953-11-15,1953-11-21
None,Rotherham,ENG,2,1437.67358398,1953-11-22,1953-11-28
None,Rotherham,ENG,2,1427.76904297,1953-11-29,1953-12-05
None,Rotherham,ENG,2,1437.92272949,1953-12-06,1953-12-12
None,Rotherham,ENG,2,1430.12219238,1953-12-13,1953-12-19
None,Rotherham,ENG,2,1415.30700684,1953-12-20,1953-12-25
None,Rotherham,ENG,2,1410.28930664,1953-12-26,1953-12-26
None,Rotherham,ENG,2,1409.83337402,1953-12-27,1954-01-02
None,Rotherham,ENG,2,1422.26477051,1954-01-03,1954-01-16
None,Rotherham,ENG,2,1432.09216309,1954-01-17,1954-01-23
None,Rotherham,ENG,2,1436.9810791,1954-01-24,1954-02-06
None,Rotherham,ENG,2,1441.02587891,1954-02-07,1954-02-13
None,Rotherham,ENG,2,1454.30700684,1954-02-14,1954-02-27
None,Rotherham,ENG,2,1442.37841797,1954-02-28,1954-03-06
None,Rotherham,ENG,2,1449.11853027,1954-03-07,1954-03-13
None,Rotherham,ENG,2,1442.66503906,1954-03-14,1954-03-20
None,Rotherham,ENG,2,1447.08776855,1954-03-21,1954-03-27
None,Rotherham,ENG,2,1441.71276855,1954-03-28,1954-04-03
None,Rotherham,ENG,2,1436.44702148,1954-04-04,1954-04-04
None,Rotherham,ENG,2,1466.44702148,1954-04-05,1954-04-10
None,Rotherham,ENG,2,1475.30749512,1954-04-11,1954-04-17
None,Rotherham,ENG,2,1481.47497559,1954-04-18,1954-04-19
None,Rotherham,ENG,2,1485.34680176,1954-04-20,1954-04-24
None,Rotherham,ENG,2,1487.015625,1954-04-25,1954-04-29
None,Rotherham,ENG,2,1494.08422852,1954-04-30,1954-05-17
None,Rotherham,ENG,2,1484.08422852,1954-05-18,1954-05-25
None,Rotherham,ENG,2,1474.08422852,1954-05-26,1954-06-19
None,Rotherham,ENG,2,1456.08422852,1954-06-20,1954-06-22
None,Rotherham,ENG,2,1481.08422852,1954-06-23,1954-06-27
None,Rotherham,ENG,2,1433.08422852,1954-06-28,1954-08-21
None,Rotherham,ENG,2,1435.55712891,1954-08-22,1954-08-25
None,Rotherham,ENG,2,1449.95727539,1954-08-26,1954-08-28
None,Rotherham,ENG,2,1442.47790527,1954-08-29,1954-08-30
None,Rotherham,ENG,2,1449.59216309,1954-08-31,1954-09-04
None,Rotherham,ENG,2,1458.05334473,1954-09-05,1954-09-06
None,Rotherham,ENG,2,1462.10522461,1954-09-07,1954-09-11
None,Rotherham,ENG,2,1473.29174805,1954-09-12,1954-09-18
None,Rotherham,ENG,2,1460.33691406,1954-09-19,1954-09-20
None,Rotherham,ENG,2,1460.59301758,1954-09-21,1954-09-25
None,Rotherham,ENG,2,1468.34057617,1954-09-26,1954-10-02
None,Rotherham,ENG,2,1476.78027344,1954-10-03,1954-10-03
None,Rotherham,ENG,2,1486.78027344,1954-10-04,1954-10-09
None,Rotherham,ENG,2,1479.29846191,1954-10-10,1954-10-16
None,Rotherham,ENG,2,1487.67712402,1954-10-17,1954-10-23
None,Rotherham,ENG,2,1480.87512207,1954-10-24,1954-10-30
None,Rotherham,ENG,2,1470.88549805,1954-10-31,1954-11-06
None,Rotherham,ENG,2,1463.80395508,1954-11-07,1954-11-13
None,Rotherham,ENG,2,1472.8536377,1954-11-14,1954-11-20
None,Rotherham,ENG,2,1479.76708984,1954-11-21,1954-11-27
None,Rotherham,ENG,2,1475.2668457,1954-11-28,1954-12-02
None,Rotherham,ENG,2,1489.2668457,1954-12-03,1954-12-04
None,Rotherham,ENG,2,1480.35559082,1954-12-05,1954-12-11
None,Rotherham,ENG,2,1484.28125,1954-12-12,1954-12-18
None,Rotherham,ENG,2,1481.70605469,1954-12-19,1954-12-25
None,Rotherham,ENG,2,1486.89428711,1954-12-26,1954-12-27
None,Rotherham,ENG,2,1494.04040527,1954-12-28,1955-01-01
None,Rotherham,ENG,2,1479.3293457,1955-01-02,1955-01-15
None,Rotherham,ENG,2,1469.53686523,1955-01-16,1955-02-05
None,Rotherham,ENG,2,1483.82104492,1955-02-06,1955-02-12
None,Rotherham,ENG,2,1475.63427734,1955-02-13,1955-02-19
None,Rotherham,ENG,2,1480.78430176,1955-02-20,1955-03-05
None,Rotherham,ENG,2,1474.0324707,1955-03-06,1955-03-12
None,Rotherham,ENG,2,1486.56860352,1955-03-13,1955-03-19
None,Rotherham,ENG,2,1487.76623535,1955-03-20,1955-04-02
None,Rotherham,ENG,2,1481.45178223,1955-04-03,1955-04-03
None,Rotherham,ENG,2,1493.45178223,1955-04-04,1955-04-08
None,Rotherham,ENG,2,1506.82434082,1955-04-09,1955-04-09
None,Rotherham,ENG,2,1508.95080566,1955-04-10,1955-04-11
None,Rotherham,ENG,2,1513.10302734,1955-04-12,1955-04-16
None,Rotherham,ENG,2,1522.54956055,1955-04-17,1955-04-18
None,Rotherham,ENG,2,1527.51342773,1955-04-19,1955-04-23
None,Rotherham,ENG,2,1530.4576416,1955-04-24,1955-04-25
None,Rotherham,ENG,2,1534.44970703,1955-04-26,1955-04-30
None,Rotherham,ENG,2,1524.64086914,1955-05-01,1955-05-02
None,Rotherham,ENG,2,1533.3572998,1955-05-03,1955-05-18
None,Rotherham,ENG,2,1521.3572998,1955-05-19,1955-05-19
None,Rotherham,ENG,2,1520.3572998,1955-05-20,1955-05-23
None,Rotherham,ENG,2,1496.3572998,1955-05-24,1955-08-20
None,Rotherham,ENG,2,1496.61816406,1955-08-21,1955-08-22
None,Rotherham,ENG,2,1476.59301758,1955-08-23,1955-08-27
None,Rotherham,ENG,2,1479.31176758,1955-08-28,1955-08-30
None,Rotherham,ENG,2,1463.35437012,1955-08-31,1955-09-03
None,Rotherham,ENG,2,1462.23339844,1955-09-04,1955-09-05
None,Rotherham,ENG,2,1456.00756836,1955-09-06,1955-09-10
None,Rotherham,ENG,2,1444.87207031,1955-09-11,1955-09-14
None,Rotherham,ENG,2,1437.00878906,1955-09-15,1955-09-17
None,Rotherham,ENG,2,1432.41540527,1955-09-18,1955-09-24
None,Rotherham,ENG,2,1424.96813965,1955-09-25,1955-10-01
None,Rotherham,ENG,2,1414.31518555,1955-10-02,1955-10-05
None,Rotherham,ENG,2,1424.31518555,1955-10-06,1955-10-08
None,Rotherham,ENG,2,1430.15002441,1955-10-09,1955-10-15
None,Rotherham,ENG,2,1426.31518555,1955-10-16,1955-10-22
None,Rotherham,ENG,2,1431.04748535,1955-10-23,1955-10-23
None,Rotherham,ENG,2,1401.04748535,1955-10-24,1955-10-29
None,Rotherham,ENG,2,1394.91271973,1955-10-30,1955-11-05
None,Rotherham,ENG,2,1409.09570312,1955-11-06,1955-11-12
None,Rotherham,ENG,2,1410.83752441,1955-11-13,1955-11-19
None,Rotherham,ENG,2,1416.98999023,1955-11-20,1955-11-26
None,Rotherham,ENG,2,1428.09936523,1955-11-27,1955-12-02
None,Rotherham,ENG,2,1437.09936523,1955-12-03,1955-12-03
None,Rotherham,ENG,2,1430.6652832,1955-12-04,1955-12-10
None,Rotherham,ENG,2,1447.08764648,1955-12-11,1955-12-17
None,Rotherham,ENG,2,1450.32287598,1955-12-18,1955-12-24
None,Rotherham,ENG,2,1438.49597168,1955-12-25,1955-12-26
None,Rotherham,ENG,2,1419.98974609,1955-12-27,1955-12-27
None,Rotherham,ENG,2,1413.81958008,1955-12-28,1955-12-31
None,Rotherham,ENG,2,1408.66003418,1956-01-01,1956-01-21
None,Rotherham,ENG,2,1418.7947998,1956-01-22,1956-02-11
None,Rotherham,ENG,2,1420.90234375,1956-02-12,1956-03-03
None,Rotherham,ENG,2,1416.36279297,1956-03-04,1956-03-10
None,Rotherham,ENG,2,1407.91687012,1956-03-11,1956-03-17
None,Rotherham,ENG,2,1403.28259277,1956-03-18,1956-03-24
None,Rotherham,ENG,2,1400.10229492,1956-03-25,1956-03-31
None,Rotherham,ENG,2,1418.88293457,1956-04-01,1956-04-02
None,Rotherham,ENG,2,1428.88586426,1956-04-03,1956-04-03
None,Rotherham,ENG,2,1433.36083984,1956-04-04,1956-04-07
None,Rotherham,ENG,2,1413.52368164,1956-04-08,1956-04-14
None,Rotherham,ENG,2,1401.72009277,1956-04-15,1956-04-15
None,Rotherham,ENG,2,1398.72009277,1956-04-16,1956-04-21
None,Rotherham,ENG,2,1389.41467285,1956-04-22,1956-04-23
None,Rotherham,ENG,2,1378.08068848,1956-04-24,1956-04-28
None,Rotherham,ENG,2,1368.80444336,1956-04-29,1956-04-30
None,Rotherham,ENG,2,1364.11828613,1956-05-01,1956-05-03
None,Rotherham,ENG,2,1354.5189209,1956-05-04,1956-05-10
None,Rotherham,ENG,2,1369.5189209,1956-05-11,1956-05-17
None,Rotherham,ENG,2,1367.5189209,1956-05-18,1956-05-21
None,Rotherham,ENG,2,1369.5189209,1956-05-22,1956-05-26
None,Rotherham,ENG,2,1388.5189209,1956-05-27,1956-08-18
None,Rotherham,ENG,2,1376.1628418,1956-08-19,1956-08-22
None,Rotherham,ENG,2,1378.16442871,1956-08-23,1956-08-25
None,Rotherham,ENG,2,1373.59191895,1956-08-26,1956-08-27
None,Rotherham,ENG,2,1362.55322266,1956-08-28,1956-09-01
None,Rotherham,ENG,2,1352.390625,1956-09-02,1956-09-08
None,Rotherham,ENG,2,1357.52746582,1956-09-09,1956-09-12
None,Rotherham,ENG,2,1385.25305176,1956-09-13,1956-09-15
None,Rotherham,ENG,2,1393.97729492,1956-09-16,1956-09-22
None,Rotherham,ENG,2,1389.21643066,1956-09-23,1956-09-26
None,Rotherham,ENG,2,1406.46289062,1956-09-27,1956-09-29
None,Rotherham,ENG,2,1420.80065918,1956-09-30,1956-10-06
None,Rotherham,ENG,2,1412.53845215,1956-10-07,1956-10-13
None,Rotherham,ENG,2,1403.95361328,1956-10-14,1956-10-17
None,Rotherham,ENG,2,1397.71948242,1956-10-18,1956-10-20
None,Rotherham,ENG,2,1416.39465332,1956-10-21,1956-10-27
None,Rotherham,ENG,2,1416.25561523,1956-10-28,1956-11-03
None,Rotherham,ENG,2,1433.77197266,1956-11-04,1956-11-10
None,Rotherham,ENG,2,1432.47460938,1956-11-11,1956-11-17
None,Rotherham,ENG,2,1426.55041504,1956-11-18,1956-11-21
None,Rotherham,ENG,2,1435.4987793,1956-11-22,1956-11-24
None,Rotherham,ENG,2,1436.59667969,1956-11-25,1956-12-01
None,Rotherham,ENG,2,1432.41552734,1956-12-02,1956-12-08
None,Rotherham,ENG,2,1436.59179688,1956-12-09,1956-12-15
None,Rotherham,ENG,2,1466.98852539,1956-12-16,1956-12-22
None,Rotherham,ENG,2,1476.57507324,1956-12-23,1956-12-25
None,Rotherham,ENG,2,1471.38549805,1956-12-26,1956-12-26
None,Rotherham,ENG,2,1472.54724121,1956-12-27,1956-12-29
None,Rotherham,ENG,2,1469.26428223,1956-12-30,1957-01-01
None,Rotherham,ENG,2,1473.02233887,1957-01-02,1957-01-12
None,Rotherham,ENG,2,1462.76794434,1957-01-13,1957-01-16
None,Rotherham,ENG,2,1454.15527344,1957-01-17,1957-01-19
None,Rotherham,ENG,2,1449.57080078,1957-01-20,1957-02-02
None,Rotherham,ENG,2,1454.74023438,1957-02-03,1957-02-06
None,Rotherham,ENG,2,1476.1027832,1957-02-07,1957-02-09
None,Rotherham,ENG,2,1471.9395752,1957-02-10,1957-02-16
None,Rotherham,ENG,2,1478.77062988,1957-02-17,1957-02-23
None,Rotherham,ENG,2,1489.73864746,1957-02-24,1957-03-02
None,Rotherham,ENG,2,1484.45446777,1957-03-03,1957-03-09
None,Rotherham,ENG,2,1478.37683105,1957-03-10,1957-03-16
None,Rotherham,ENG,2,1472.62207031,1957-03-17,1957-03-23
None,Rotherham,ENG,2,1467.4230957,1957-03-24,1957-03-30
None,Rotherham,ENG,2,1473.70654297,1957-03-31,1957-04-06
None,Rotherham,ENG,2,1469.87866211,1957-04-07,1957-04-11
None,Rotherham,ENG,2,1464.10302734,1957-04-12,1957-04-13
None,Rotherham,ENG,2,1465.78735352,1957-04-14,1957-04-19
None,Rotherham,ENG,2,1467.63806152,1957-04-20,1957-04-20
None,Rotherham,ENG,2,1461.28686523,1957-04-21,1957-04-22
None,Rotherham,ENG,2,1468.57312012,1957-04-23,1957-04-23
None,Rotherham,ENG,2,1453.73571777,1957-04-24,1957-04-27
None,Rotherham,ENG,2,1445.61413574,1957-04-28,1957-08-24
None,Rotherham,ENG,2,1450.03894043,1957-08-25,1957-08-28
None,Rotherham,ENG,2,1454.8092041,1957-08-29,1957-08-31
None,Rotherham,ENG,2,1463.13269043,1957-09-01,1957-09-05
None,Rotherham,ENG,2,1447.46203613,1957-09-06,1957-09-07
None,Rotherham,ENG,2,1464.73217773,1957-09-08,1957-09-19
None,Rotherham,ENG,2,1464.92541504,1957-09-20,1957-09-21
None,Rotherham,ENG,2,1457.29797363,1957-09-22,1957-09-25
None,Rotherham,ENG,2,1463.12426758,1957-09-26,1957-09-28
None,Rotherham,ENG,2,1471.8770752,1957-09-29,1957-10-02
None,Rotherham,ENG,2,1472.40356445,1957-10-03,1957-10-05
None,Rotherham,ENG,2,1476.14746094,1957-10-06,1957-10-12
None,Rotherham,ENG,2,1467.62219238,1957-10-13,1957-10-19
None,Rotherham,ENG,2,1461.54492188,1957-10-20,1957-10-26
None,Rotherham,ENG,2,1451.60876465,1957-10-27,1957-11-02
None,Rotherham,ENG,2,1441.93847656,1957-11-03,1957-11-09
None,Rotherham,ENG,2,1451.13049316,1957-11-10,1957-11-16
None,Rotherham,ENG,2,1464.51208496,1957-11-17,1957-11-20
None,Rotherham,ENG,2,1470.25842285,1957-11-21,1957-11-23
None,Rotherham,ENG,2,1453.00048828,1957-11-24,1957-11-27
None,Rotherham,ENG,2,1449.73583984,1957-11-28,1957-11-30
None,Rotherham,ENG,2,1466.64575195,1957-12-01,1957-12-04
None,Rotherham,ENG,2,1469.43566895,1957-12-05,1957-12-07
None,Rotherham,ENG,2,1457.33569336,1957-12-08,1957-12-14
None,Rotherham,ENG,2,1451.5489502,1957-12-15,1957-12-21
None,Rotherham,ENG,2,1445.78271484,1957-12-22,1957-12-25
None,Rotherham,ENG,2,1436.43444824,1957-12-26,1957-12-26
None,Rotherham,ENG,2,1434.0020752,1957-12-27,1957-12-28
None,Rotherham,ENG,2,1416.27758789,1957-12-29,1958-01-11
None,Rotherham,ENG,2,1415.23303223,1958-01-12,1958-01-14
None,Rotherham,ENG,2,1412.41564941,1958-01-15,1958-01-18
None,Rotherham,ENG,2,1408.24267578,1958-01-19,1958-02-01
None,Rotherham,ENG,2,1396.61437988,1958-02-02,1958-02-05
None,Rotherham,ENG,2,1406.7532959,1958-02-06,1958-02-08
None,Rotherham,ENG,2,1417.39294434,1958-02-09,1958-02-15
None,Rotherham,ENG,2,1427.78027344,1958-02-16,1958-02-22
None,Rotherham,ENG,2,1437.57836914,1958-02-23,1958-03-01
None,Rotherham,ENG,2,1419.31152344,1958-03-02,1958-03-08
None,Rotherham,ENG,2,1413.0123291,1958-03-09,1958-03-15
None,Rotherham,ENG,2,1423.74987793,1958-03-16,1958-03-29
None,Rotherham,ENG,2,1431.62695312,1958-03-30,1958-04-04
None,Rotherham,ENG,2,1426.67834473,1958-04-05,1958-04-05
None,Rotherham,ENG,2,1421.55224609,1958-04-06,1958-04-07
None,Rotherham,ENG,2,1409.73571777,1958-04-08,1958-04-12
None,Rotherham,ENG,2,1420.02404785,1958-04-13,1958-04-19
None,Rotherham,ENG,2,1411.20251465,1958-04-20,1958-04-21
None,Rotherham,ENG,2,1420.54931641,1958-04-22,1958-04-26
None,Rotherham,ENG,2,1404.77746582,1958-04-27,1958-05-01
None,Rotherham,ENG,2,1401.61437988,1958-05-02,1958-05-08
None,Rotherham,ENG,2,1401.21081543,1958-05-09,1958-05-14
None,Rotherham,ENG,2,1387.11413574,1958-05-15,1958-08-23
None,Rotherham,ENG,2,1377.33679199,1958-08-24,1958-08-28
None,Rotherham,ENG,2,1387.5892334,1958-08-29,1958-08-30
None,Rotherham,ENG,2,1393.99414062,1958-08-31,1958-09-04
None,Rotherham,ENG,2,1390.37939453,1958-09-05,1958-09-06
None,Rotherham,ENG,2,1384.08691406,1958-09-07,1958-09-11
None,Rotherham,ENG,2,1373.45092773,1958-09-12,1958-09-13
None,Rotherham,ENG,2,1383.87145996,1958-09-14,1958-09-17
None,Rotherham,ENG,2,1397.02111816,1958-09-18,1958-09-20
None,Rotherham,ENG,2,1388.71130371,1958-09-21,1958-09-27
None,Rotherham,ENG,2,1385.74816895,1958-09-28,1958-10-04
None,Rotherham,ENG,2,1375.03283691,1958-10-05,1958-10-11
None,Rotherham,ENG,2,1373.53735352,1958-10-12,1958-10-18
None,Rotherham,ENG,2,1377.09143066,1958-10-19,1958-10-25
None,Rotherham,ENG,2,1377.27258301,1958-10-26,1958-11-01
None,Rotherham,ENG,2,1374.57434082,1958-11-02,1958-11-08
None,Rotherham,ENG,2,1373.31677246,1958-11-09,1958-11-12
None,Rotherham,ENG,2,1363.0045166,1958-11-13,1958-11-15
None,Rotherham,ENG,2,1358.07617188,1958-11-16,1958-11-18
None,Rotherham,ENG,2,1345.10412598,1958-11-19,1958-11-22
None,Rotherham,ENG,2,1330.98999023,1958-11-23,1958-11-29
None,Rotherham,ENG,2,1326.8125,1958-11-30,1958-12-06
None,Rotherham,ENG,2,1350.15930176,1958-12-07,1958-12-13
None,Rotherham,ENG,2,1347.0826416,1958-12-14,1958-12-20
None,Rotherham,ENG,2,1339.38793945,1958-12-21,1958-12-26
None,Rotherham,ENG,2,1334.56140137,1958-12-27,1958-12-27
None,Rotherham,ENG,2,1331.36572266,1958-12-28,1959-01-03
None,Rotherham,ENG,2,1328.71411133,1959-01-04,1959-01-31
None,Rotherham,ENG,2,1333.19213867,1959-02-01,1959-02-07
None,Rotherham,ENG,2,1339.08850098,1959-02-08,1959-02-21
None,Rotherham,ENG,2,1332.4239502,1959-02-22,1959-02-28
None,Rotherham,ENG,2,1326.86401367,1959-03-01,1959-03-07
None,Rotherham,ENG,2,1341.25927734,1959-03-08,1959-03-14
None,Rotherham,ENG,2,1336.32800293,1959-03-15,1959-03-21
None,Rotherham,ENG,2,1348.78088379,1959-03-22,1959-03-27
None,Rotherham,ENG,2,1352.61352539,1959-03-28,1959-03-28
None,Rotherham,ENG,2,1345.94165039,1959-03-29,1959-03-30
None,Rotherham,ENG,2,1351.60119629,1959-03-31,1959-04-04
None,Rotherham,ENG,2,1352.07250977,1959-04-05,1959-04-11
None,Rotherham,ENG,2,1357.95227051,1959-04-12,1959-04-15
None,Rotherham,ENG,2,1360.63000488,1959-04-16,1959-04-18
None,Rotherham,ENG,2,1365.77807617,1959-04-19,1959-04-23
None,Rotherham,ENG,2,1355.96411133,1959-04-24,1959-04-25
None,Rotherham,ENG,2,1352.55053711,1959-04-26,1959-04-30
None,Rotherham,ENG,2,1344.60998535,1959-05-01,1959-08-22
None,Rotherham,ENG,2,1345.62902832,1959-08-23,1959-08-26
None,Rotherham,ENG,2,1351.14172363,1959-08-27,1959-08-29
None,Rotherham,ENG,2,1362.9309082,1959-08-30,1959-08-31
None,Rotherham,ENG,2,1354.17944336,1959-09-01,1959-09-05
None,Rotherham,ENG,2,1350.97570801,1959-09-06,1959-09-07
None,Rotherham,ENG,2,1345.54858398,1959-09-08,1959-09-12
None,Rotherham,ENG,2,1358.08337402,1959-09-13,1959-09-16
None,Rotherham,ENG,2,1354.58972168,1959-09-17,1959-09-19
None,Rotherham,ENG,2,1377.6973877,1959-09-20,1959-09-26
None,Rotherham,ENG,2,1381.80627441,1959-09-27,1959-09-30
None,Rotherham,ENG,2,1380.30944824,1959-10-01,1959-10-03
