Season,Date,HomeTeam,AwayTeam,ResultEncoded,Bet365HomeWinOddsPercentage,Bet365DrawOddsPercentage,Bet365AwayWinOddsPercentage,OddsFavourHome,OddsFavourDraw,OddsFavourAway,OddsDifference_HvA,OddsDifference_HvD,OddsDifference_AvD
2022,25/04/2023,Leeds,Leicester,0,0.41257367387033406,0.27111984282907664,0.3163064833005894,1,0,0,-0.7000000000000002,-1.2000000000000002,-0.5
2022,26/04/2023,Nott'm Forest,Brighton,1,0.15747684164093514,0.22496691662990734,0.6175562417291575,0,0,1,4.47,1.7999999999999998,-2.67
2022,26/04/2023,Chelsea,Brentford,-1,0.5608856088560886,0.23837638376383766,0.2007380073800738,1,0,0,-3.05,-2.3,0.75
2022,26/04/2023,West Ham,Liverpool,-1,0.24342105263157898,0.24342105263157898,0.513157894736842,0,0,1,2.05,0.0,-2.05
2022,26/04/2023,Man City,Arsenal,1,0.6098741529525653,0.21006776379477252,0.18005808325266215,1,0,0,-3.7,-2.95,0.75
2022,27/04/2023,Everton,Newcastle,-1,0.19742911033269403,0.26049674280008245,0.5420741468672235,0,0,1,3.02,1.15,-1.87
2022,27/04/2023,Southampton,Bournemouth,-1,0.42285270112708895,0.27982899339292655,0.29731830547998445,1,0,0,-0.9500000000000002,-1.15,-0.19999999999999973
2022,27/04/2023,Tottenham,Man United,0,0.33962264150943394,0.2641509433962264,0.39622641509433965,0,0,1,0.3999999999999999,-0.8000000000000003,-1.2000000000000002
2022,29/04/2023,Crystal Palace,West Ham,1,0.36158592090624053,0.2926064529179731,0.34580762617578636,1,0,0,-0.1200000000000001,-0.6200000000000001,-0.5
2022,29/04/2023,Brentford,Nott'm Forest,1,0.5766312594840667,0.25037936267071315,0.17298937784522,1,0,0,-3.85,-2.15,1.7000000000000002
2022,29/04/2023,Brighton,Wolves,1,0.6340391980175715,0.2196440639783735,0.14631673800405498,1,0,0,-5.0,-2.83,2.17
2022,30/04/2023,Bournemouth,Leeds,1,0.37410926365795727,0.2725653206650831,0.3533254156769596,1,0,0,-0.15000000000000036,-0.9500000000000002,-0.7999999999999998
2022,30/04/2023,Fulham,Man City,-1,0.07936507936507936,0.15873015873015872,0.7619047619047619,0,0,1,10.75,6.0,-4.75
2022,30/04/2023,Man United,Aston Villa,1,0.5495481697043957,0.2437739316893858,0.20667789860621838,1,0,0,-2.8699999999999997,-2.17,0.6999999999999997
2022,30/04/2023,Newcastle,Southampton,1,0.7258900795022467,0.1797442101624611,0.09436571033529209,1,0,0,-8.7,-3.95,4.75
2022,30/04/2023,Liverpool,Tottenham,1,0.6226312939902545,0.21169463995668653,0.16567406605305904,1,0,0,-4.22,-2.9699999999999998,1.25
2022,01/05/2023,Leicester,Everton,0,0.4751131221719457,0.27149321266968324,0.25339366515837103,1,0,0,-1.75,-1.5,0.25
2022,02/05/2023,Arsenal,Chelsea,1,0.5913978494623655,0.23655913978494622,0.17204301075268816,1,0,0,-3.9,-2.4,1.5
2022,03/05/2023,Liverpool,Fulham,1,0.7512991833704529,0.1633259094283593,0.08537490720118782,1,0,0,-9.75,-4.5,5.25
2022,03/05/2023,Man City,West Ham,1,0.7913043478260869,0.13565217391304346,0.07304347826086957,1,0,0,-11.8,-5.8,6.0
2022,04/05/2023,Brighton,Man United,1,0.48143053645116923,0.2682255845942228,0.25034387895460797,1,0,0,-1.8,-1.55,0.25
2022,06/05/2023,Bournemouth,Chelsea,-1,0.28754298815437523,0.2711119602598395,0.44134505158578524,0,0,1,1.15,-0.20000000000000018,-1.35
2022,06/05/2023,Man City,Leeds,1,0.8226071808768025,0.11322945901480692,0.06416336010839059,1,0,0,-13.83,-7.33,6.5
2022,06/05/2023,Tottenham,Crystal Palace,1,0.5256916996047432,0.24901185770750986,0.225296442687747,1,0,0,-2.4000000000000004,-1.9999999999999998,0.40000000000000036
2022,06/05/2023,Wolves,Aston Villa,1,0.33060831930752577,0.28853089685020433,0.38086078384226973,0,0,1,0.3799999999999999,-0.41999999999999993,-0.7999999999999998
2022,06/05/2023,Liverpool,Brentford,1,0.6544502617801047,0.18848167539267016,0.15706806282722513,1,0,0,-4.5600000000000005,-3.56,1.0
2022,07/05/2023,Newcastle,Arsenal,-1,0.38686331810069224,0.25275070115911896,0.3603859807401887,1,0,0,-0.17999999999999972,-1.2999999999999998,-1.12
2022,07/05/2023,West Ham,Man United,1,0.2804889172671714,0.25430995165556874,0.4652011310772599,0,0,1,1.35,-0.3500000000000001,-1.7000000000000002
2022,08/05/2023,Fulham,Leicester,1,0.3619297617627173,0.2719643638388418,0.3661058743984409,0,0,1,0.029999999999999805,-0.8700000000000001,-0.8999999999999999
2022,08/05/2023,Brighton,Everton,-1,0.7137192704203014,0.18080888183980967,0.10547184773988898,1,0,0,-7.67,-3.92,3.75
2022,08/05/2023,Nott'm Forest,Southampton,1,0.45434298440979953,0.2650334075723831,0.2806236080178174,1,0,0,-1.2999999999999998,-1.5,-0.20000000000000018
2022,13/05/2023,Leeds,Newcastle,0,0.21843546363997918,0.22519656132407379,0.556367975035947,0,0,1,2.63,0.1299999999999999,-2.5
2022,13/05/2023,Aston Villa,Tottenham,1,0.41651705565529623,0.26032315978456017,0.32315978456014366,1,0,0,-0.6499999999999999,-1.35,-0.7000000000000002
2022,13/05/2023,Chelsea,Nott'm Forest,0,0.631578947368421,0.21052631578947367,0.15789473684210525,1,0,0,-4.5,-3.0,1.5
2022,13/05/2023,Crystal Palace,Bournemouth,1,0.5143906919779547,0.2614819350887937,0.2241273729332517,1,0,0,-2.37,-1.77,0.6000000000000001
2022,13/05/2023,Man United,Wolves,1,0.6880733944954128,0.1871559633027523,0.12477064220183487,1,0,0,-6.14,-3.6399999999999997,2.5
2022,13/05/2023,Southampton,Fulham,-1,0.34090909090909083,0.28409090909090906,0.37499999999999994,0,0,1,0.25,-0.5499999999999998,-0.7999999999999998
2022,14/05/2023,Brentford,West Ham,1,0.4701492537313433,0.26865671641791045,0.2611940298507463,1,0,0,-1.6,-1.5,0.10000000000000009
2022,14/05/2023,Everton,Man City,-1,0.10512611879576893,0.19918633034987795,0.6956875508543532,0,0,1,7.64,4.25,-3.3899999999999997
2022,14/05/2023,Arsenal,Brighton,-1,0.5483028720626633,0.2258485639686684,0.2258485639686684,1,0,0,-2.47,-2.47,0.0
2022,15/05/2023,Leicester,Liverpool,-1,0.17997199064943042,0.2182108431661685,0.6018171661844011,0,0,1,3.6799999999999997,0.9199999999999999,-2.76
2022,18/05/2023,Newcastle,Brighton,1,0.4767025089605736,0.2508960573476703,0.2724014336917563,1,0,0,-1.5,-1.7999999999999998,-0.2999999999999998
2022,20/05/2023,Tottenham,Brentford,-1,0.5190138736400838,0.24353727916957785,0.23744884719033837,1,0,0,-2.17,-2.07,0.10000000000000009
2022,20/05/2023,Bournemouth,Man United,-1,0.1596638655462185,0.20168067226890757,0.638655462184874,0,0,1,4.5,1.25,-3.25
2022,20/05/2023,Fulham,Crystal Palace,0,0.3898003558015417,0.2808855505040522,0.329314093694406,1,0,0,-0.44999999999999973,-0.9499999999999997,-0.5
2022,20/05/2023,Liverpool,Aston Villa,0,0.6570302233902761,0.19053876478318005,0.15243101182654403,1,0,0,-4.8,-3.55,1.25
2022,20/05/2023,Wolves,Everton,0,0.3458980044345898,0.28824833702882485,0.3658536585365853,0,0,1,0.1499999999999999,-0.5499999999999998,-0.6999999999999997
2022,20/05/2023,Nott'm Forest,Arsenal,1,0.17997199064943042,0.2182108431661685,0.6018171661844011,0,0,1,3.6799999999999997,0.9199999999999999,-2.76
2022,21/05/2023,West Ham,Leeds,1,0.3969754253308129,0.27221172022684315,0.3308128544423441,1,0,0,-0.48,-1.1,-0.6200000000000001
2022,21/05/2023,Brighton,Southampton,1,0.7780921584478578,0.13561034761519808,0.08629749393694423,1,0,0,-9.78,-5.78,4.0
2022,21/05/2023,Man City,Chelsea,1,0.7564469914040115,0.15759312320916904,0.08595988538681948,1,0,0,-9.75,-4.75,5.0
2022,22/05/2023,Newcastle,Leicester,0,0.6936936936936937,0.17153153153153156,0.13477477477477479,1,0,0,-5.64,-4.14,1.5
2022,24/05/2023,Brighton,Man City,0,0.23755780233560622,0.21945293518300807,0.5429892624813857,0,0,1,2.25,-0.33000000000000007,-2.58
2022,25/05/2023,Man United,Chelsea,1,0.5918858330143802,0.2187107004210181,0.1894034665646017,1,0,0,-3.4,-2.73,0.6699999999999999
2022,28/05/2023,Arsenal,Wolves,1,0.6997667444185273,0.18127290903032325,0.11896034655114963,1,0,0,-6.64,-3.8899999999999997,2.75
2022,28/05/2023,Aston Villa,Brighton,1,0.4701492537313433,0.2611940298507463,0.26865671641791045,1,0,0,-1.5,-1.6,-0.10000000000000009
2022,28/05/2023,Brentford,Man City,1,0.2483544819162652,0.23593675782045195,0.5157087602632829,0,0,1,1.9699999999999998,-0.20000000000000018,-2.17
2022,28/05/2023,Chelsea,Newcastle,0,0.3281853281853282,0.2719249862107005,0.39988968560397137,0,0,1,0.52,-0.6000000000000001,-1.12
2022,28/05/2023,Crystal Palace,Nott'm Forest,0,0.5709391949757351,0.2383671139023694,0.19069369112189552,1,0,0,-3.33,-2.33,1.0
2022,28/05/2023,Everton,Bournemouth,1,0.639344262295082,0.21311475409836067,0.1475409836065574,1,0,0,-5.0,-3.0,2.0
2022,28/05/2023,Leeds,Tottenham,-1,0.34254360180286103,0.24789339604154412,0.4095630021555947,0,0,1,0.4500000000000002,-1.0499999999999998,-1.5
2022,28/05/2023,Leicester,West Ham,1,0.4918386424102969,0.24721363342201763,0.2609477241676853,1,0,0,-1.6900000000000002,-1.89,-0.19999999999999973
2022,28/05/2023,Man United,Fulham,1,0.6264014466546112,0.21699819168173598,0.1566003616636528,1,0,0,-4.5,-2.83,1.67
2022,28/05/2023,Southampton,Liverpool,0,0.14530005310674457,0.19883165161975572,0.6558682952734998,0,0,1,5.0600000000000005,1.75,-3.31
2023,11/08/2023,Burnley,Man City,-1,0.11806956662093454,0.17173755144863206,0.7101928819304333,0,0,1,6.67,2.5,-4.17
2023,12/08/2023,Arsenal,Nott'm Forest,1,0.8017715332926084,0.13515577275503968,0.06307269395235185,1,0,0,-13.82,-5.82,8.0
2023,12/08/2023,Bournemouth,West Ham,0,0.35051546391752575,0.27835051546391754,0.3711340206185567,0,0,1,0.15000000000000036,-0.6999999999999997,-0.8500000000000001
2023,12/08/2023,Brighton,Luton,1,0.7196336410554626,0.17402049865523006,0.10634586028930725,1,0,0,-7.67,-4.17,3.5
2023,12/08/2023,Everton,Fulham,-1,0.43220338983050843,0.2796610169491525,0.288135593220339,1,0,0,-1.0999999999999996,-1.1999999999999997,-0.10000000000000009
2023,12/08/2023,Sheffield United,Crystal Palace,-1,0.31549771029163654,0.28681610026512416,0.39768618944323936,0,0,1,0.6200000000000001,-0.2999999999999998,-0.9199999999999999
2023,12/08/2023,Newcastle,Aston Villa,1,0.5413887799136916,0.2526480972930561,0.20596312279325227,1,0,0,-2.8499999999999996,-2.0,0.8499999999999996
2023,13/08/2023,Brentford,Tottenham,0,0.3411487662537115,0.2759291491757961,0.3829220845704924,0,0,1,0.2999999999999998,-0.6499999999999999,-0.9499999999999997
2023,13/08/2023,Chelsea,Liverpool,0,0.3255813953488372,0.27770177838577287,0.39671682626538984,0,0,1,0.52,-0.5,-1.02
2023,14/08/2023,Man United,Wolves,1,0.7196336410554626,0.17402049865523006,0.10634586028930725,1,0,0,-7.67,-4.17,3.5
2023,18/08/2023,Nott'm Forest,Sheffield United,1,0.48519443453442745,0.27827327863003926,0.23653228683553335,1,0,0,-2.05,-1.45,0.6000000000000001
2023,19/08/2023,Fulham,Brentford,-1,0.3515188335358444,0.28760631834750905,0.3608748481166464,0,0,1,0.07000000000000028,-0.5999999999999996,-0.6699999999999999
2023,19/08/2023,Liverpool,Bournemouth,1,0.7913043478260869,0.13565217391304346,0.07304347826086957,1,0,0,-11.8,-5.8,6.0
2023,19/08/2023,Wolves,Brighton,-1,0.23725953425582186,0.249746878164023,0.5129935875801553,0,0,1,2.15,0.20000000000000018,-1.9499999999999997
2023,19/08/2023,Tottenham,Man United,1,0.33849557522123896,0.26327433628318586,0.39823008849557523,0,0,1,0.41999999999999993,-0.8000000000000003,-1.2200000000000002
2023,19/08/2023,Man City,Newcastle,1,0.5709391949757351,0.2383671139023694,0.19069369112189552,1,0,0,-3.33,-2.33,1.0
2023,20/08/2023,Aston Villa,Everton,1,0.5546995377503853,0.2357473035439137,0.20955315870570107,1,0,0,-2.8,-2.3,0.5
2023,20/08/2023,West Ham,Chelsea,1,0.25339366515837103,0.27149321266968324,0.4751131221719457,0,0,1,1.75,0.25,-1.5
2023,21/08/2023,Crystal Palace,Arsenal,-1,0.17204301075268816,0.23655913978494622,0.5913978494623655,0,0,1,3.9,1.5,-2.4
2023,25/08/2023,Chelsea,Luton,1,0.7397444519166108,0.17350369872225962,0.08675184936112981,1,0,0,-9.71,-4.21,5.5
2023,26/08/2023,Bournemouth,Tottenham,-1,0.24982124483353968,0.25315219476465356,0.49702656040180676,0,0,1,1.89,0.04999999999999982,-1.84
2023,26/08/2023,Arsenal,Fulham,0,0.7913043478260869,0.13565217391304346,0.07304347826086957,1,0,0,-11.8,-5.8,6.0
2023,26/08/2023,Brentford,Crystal Palace,0,0.44510940714419295,0.2814662427529456,0.27342435010286137,1,0,0,-1.35,-1.25,0.10000000000000009
2023,26/08/2023,Everton,Wolves,-1,0.41395531164249316,0.2885143081144649,0.2975303802430419,1,0,0,-0.9000000000000004,-1.0,-0.09999999999999964
2023,26/08/2023,Man United,Nott'm Forest,1,0.7250755287009064,0.1570996978851964,0.1178247734138973,1,0,0,-6.7,-4.7,2.0
2023,26/08/2023,Brighton,West Ham,-1,0.619757688723206,0.1996272134203169,0.18061509785647717,1,0,0,-3.7199999999999998,-3.2199999999999998,0.5
2023,27/08/2023,Burnley,Aston Villa,-1,0.2792207792207792,0.2792207792207792,0.44155844155844154,0,0,1,1.25,0.0,-1.25
2023,27/08/2023,Sheffield United,Man City,-1,0.07280080889787664,0.11830131445904954,0.8088978766430739,0,0,1,11.83,5.0,-6.83
2023,27/08/2023,Newcastle,Liverpool,-1,0.4310344827586207,0.25287356321839083,0.3160919540229885,1,0,0,-0.7999999999999998,-1.5499999999999998,-0.75
2023,01/09/2023,Luton,West Ham,-1,0.20017356089094587,0.25021695111368236,0.5496094879953717,0,0,1,3.02,0.9500000000000002,-2.07
2023,02/09/2023,Sheffield United,Everton,0,0.3276209677419355,0.2923387096774194,0.3800403225806452,0,0,1,0.3999999999999999,-0.3500000000000001,-0.75
2023,02/09/2023,Brentford,Bournemouth,0,0.5496094879953717,0.25021695111368236,0.20017356089094587,1,0,0,-3.02,-2.07,0.9500000000000002
2023,02/09/2023,Burnley,Tottenham,-1,0.26001405481377377,0.23401264933239635,0.5059732958538299,0,0,1,1.75,-0.3999999999999999,-2.15
2023,02/09/2023,Chelsea,Nott'm Forest,-1,0.6775907883082374,0.21080602302922938,0.11160318866253321,1,0,0,-7.1,-3.1,4.0
2023,02/09/2023,Man City,Fulham,1,0.8168266285480907,0.11946089442515825,0.06371247702675106,1,0,0,-13.83,-6.83,7.0
2023,02/09/2023,Brighton,Newcastle,1,0.37903383532172885,0.24936436534324266,0.37160179933502835,1,0,0,-0.04999999999999982,-1.2999999999999998,-1.25
2023,03/09/2023,Crystal Palace,Wolves,1,0.49507489008152494,0.2865433454714281,0.2183817644470468,1,0,0,-2.42,-1.39,1.0300000000000002
2023,03/09/2023,Liverpool,Aston Villa,1,0.5769230769230769,0.2115384615384615,0.2115384615384615,1,0,0,-2.85,-2.85,0.0
2023,03/09/2023,Arsenal,Man United,1,0.540711462450593,0.24901185770750991,0.21027667984189727,1,0,0,-2.75,-2.05,0.7000000000000002
2023,16/09/2023,Wolves,Liverpool,-1,0.15778019586507072,0.18933623503808486,0.6528835690968444,0,0,1,4.55,1.0,-3.55
2023,16/09/2023,Aston Villa,Crystal Palace,1,0.49799419006778256,0.2642135841748513,0.23779222575736617,1,0,0,-2.09,-1.6900000000000002,0.3999999999999999
2023,16/09/2023,Fulham,Luton,1,0.5717651950932151,0.2546261002148451,0.17360870469193984,1,0,0,-3.83,-2.08,1.75
2023,16/09/2023,Man United,Brighton,-1,0.4378230465186987,0.23532988750380054,0.32684706597750074,1,0,0,-0.73,-1.85,-1.12
2023,16/09/2023,Tottenham,Sheffield United,1,0.7397444519166108,0.17350369872225962,0.08675184936112981,1,0,0,-9.71,-4.21,5.5
2023,16/09/2023,West Ham,Man City,-1,0.13544369486248053,0.21069019200830302,0.6538661131292164,0,0,1,5.55,2.5,-3.05
2023,16/09/2023,Newcastle,Brentford,1,0.6175562417291575,0.22496691662990734,0.15747684164093514,1,0,0,-4.47,-2.67,1.7999999999999998
2023,17/09/2023,Bournemouth,Chelsea,0,0.21928755908581452,0.25320403489108717,0.5275084060230983,0,0,1,2.5300000000000002,0.5800000000000001,-1.95
2023,17/09/2023,Everton,Arsenal,-1,0.15789473684210528,0.2105263157894737,0.6315789473684211,0,0,1,4.5,1.5,-3.0
2023,18/09/2023,Nott'm Forest,Burnley,0,0.43374642516682554,0.2726406101048618,0.2936129647283127,1,0,0,-1.0499999999999998,-1.2999999999999998,-0.25
2023,23/09/2023,Crystal Palace,Fulham,0,0.4959022086400889,0.2785803583831088,0.22551743297680232,1,0,0,-2.29,-1.49,0.8000000000000003
2023,23/09/2023,Luton,Wolves,0,0.29127725856697817,0.27842679127725856,0.43029595015576316,0,0,1,1.0499999999999998,-0.1499999999999999,-1.1999999999999997
2023,23/09/2023,Man City,Nott'm Forest,1,0.8263659342796034,0.11083025471514679,0.06280381100524984,1,0,0,-13.86,-7.36,6.5
2023,23/09/2023,Brentford,Everton,-1,0.5256916996047432,0.24901185770750986,0.225296442687747,1,0,0,-2.4000000000000004,-1.9999999999999998,0.40000000000000036
2023,23/09/2023,Burnley,Man United,-1,0.2258485639686684,0.2258485639686684,0.5483028720626633,0,0,1,2.47,0.0,-2.47
2023,24/09/2023,Arsenal,Tottenham,0,0.5645371577574968,0.21773142112125163,0.21773142112125163,1,0,0,-2.66,-2.66,0.0
2023,24/09/2023,Brighton,Bournemouth,1,0.6942607775720708,0.1798466014281936,0.12589262099973553,1,0,0,-6.14,-3.8899999999999997,2.25
2023,24/09/2023,Chelsea,Aston Villa,-1,0.49702656040180676,0.25315219476465356,0.24982124483353968,1,0,0,-1.89,-1.84,0.04999999999999982
2023,24/09/2023,Liverpool,West Ham,1,0.6756756756756757,0.1891891891891892,0.13513513513513511,1,0,0,-5.6,-3.6,2.0
2023,24/09/2023,Sheffield United,Newcastle,-1,0.13633645604943193,0.20091688259916285,0.6627466613514053,0,0,1,5.5600000000000005,2.25,-3.31
2023,30/09/2023,Aston Villa,Brighton,1,0.3731343283582089,0.25373134328358204,0.3731343283582089,1,0,1,0.0,-1.2000000000000002,-1.2000000000000002
2023,30/09/2023,Bournemouth,Arsenal,-1,0.17191011235955056,0.21011235955056176,0.6179775280898876,0,0,1,3.9699999999999998,1.0,-2.9699999999999998
2023,30/09/2023,Everton,Luton,-1,0.6043404859191113,0.24968804286658017,0.14597147121430842,1,0,0,-4.93,-2.2299999999999995,2.7
2023,30/09/2023,Man United,Crystal Palace,-1,0.6102722850464338,0.2252195337671363,0.16450818118642999,1,0,0,-4.2,-2.6500000000000004,1.5499999999999998
2023,30/09/2023,Newcastle,Burnley,1,0.7296439901304195,0.16496298907296442,0.10539302079661615,1,0,0,-7.7,-4.45,3.25
2023,30/09/2023,West Ham,Sheffield United,1,0.6538661131292164,0.21069019200830302,0.13544369486248053,1,0,0,-5.55,-3.05,2.5
2023,30/09/2023,Wolves,Man City,1,0.11895780672759089,0.16550651370795255,0.7155356795644564,0,0,1,6.67,2.25,-4.42
2023,30/09/2023,Tottenham,Liverpool,1,0.3253262719878949,0.23586154719122376,0.4388121808208814,0,0,1,0.75,-1.1,-1.85
2023,01/10/2023,Nott'm Forest,Brentford,0,0.34416118421052627,0.30530427631578944,0.3505345394736841,0,0,1,0.04999999999999982,-0.3500000000000001,-0.3999999999999999
2023,02/10/2023,Fulham,Chelsea,-1,0.2642238998342847,0.2717731541152642,0.46400294605045117,0,0,1,1.5500000000000003,0.10000000000000009,-1.4500000000000002
2023,03/10/2023,Luton,Burnley,-1,0.3258041871412644,0.31494404756988886,0.35925176528884667,0,0,1,0.27,-0.10000000000000009,-0.3700000000000001
2023,07/10/2023,Luton,Tottenham,-1,0.15622341933654663,0.1973348454777431,0.6464417351857102,0,0,1,4.55,1.25,-3.3
2023,07/10/2023,Burnley,Chelsea,-1,0.20897040592517244,0.24746495438507263,0.543564639689755,0,0,1,2.77,0.7000000000000002,-2.07
2023,07/10/2023,Everton,Bournemouth,1,0.491838642410297,0.26094772416768536,0.2472136334220177,1,0,0,-1.89,-1.6900000000000002,0.19999999999999973
2023,07/10/2023,Fulham,Sheffield United,1,0.5895128762022959,0.25131864722308406,0.1591684765746199,1,0,0,-4.38,-2.1799999999999997,2.2
2023,07/10/2023,Man United,Brentford,1,0.5716905706876048,0.2273150602495952,0.20099436906279997,1,0,0,-3.08,-2.5300000000000002,0.5499999999999998
2023,07/10/2023,Crystal Palace,Nott'm Forest,0,0.43088803088803085,0.30579150579150577,0.2633204633204633,1,0,0,-1.4,-0.8999999999999999,0.5
2023,08/10/2023,Brighton,Liverpool,0,0.31714719271623676,0.2503793626707132,0.4324734446130501,0,0,1,0.7999999999999998,-0.7999999999999998,-1.5999999999999996
2023,08/10/2023,West Ham,Newcastle,0,0.2961082910321489,0.25267907501410036,0.45121263395375066,0,0,1,1.1,-0.5499999999999998,-1.65
2023,08/10/2023,Wolves,Aston Villa,0,0.27055702917771884,0.2785145888594165,0.4509283819628648,0,0,1,1.4,0.10000000000000009,-1.2999999999999998
2023,08/10/2023,Arsenal,Man City,1,0.3239263803680982,0.2846625766871166,0.3914110429447853,0,0,1,0.5,-0.3999999999999999,-0.8999999999999999
2023,21/10/2023,Liverpool,Everton,1,0.7099057574385776,0.16420428824231448,0.12588995431910777,1,0,0,-6.17,-4.42,1.75
2023,21/10/2023,Bournemouth,Wolves,-1,0.40106951871657753,0.2807486631016043,0.3181818181818181,1,0,0,-0.6200000000000001,-1.02,-0.3999999999999999
2023,21/10/2023,Brentford,Burnley,1,0.5198277142432793,0.25367592455072036,0.2264963612060003,1,0,0,-2.37,-1.92,0.4500000000000002
2023,21/10/2023,Man City,Brighton,1,0.6747404844290658,0.17993079584775085,0.1453287197231834,1,0,0,-5.1,-3.85,1.25
2023,21/10/2023,Newcastle,Crystal Palace,1,0.6538661131292164,0.21069019200830302,0.13544369486248053,1,0,0,-5.55,-3.05,2.5
2023,21/10/2023,Nott'm Forest,Luton,0,0.5717651950932151,0.2546261002148451,0.17360870469193984,1,0,0,-3.83,-2.08,1.75
2023,21/10/2023,Chelsea,Arsenal,0,0.29731830547998445,0.27982899339292655,0.42285270112708895,0,0,1,0.9500000000000002,-0.19999999999999973,-1.15
2023,21/10/2023,Sheffield United,Man United,-1,0.1453287197231834,0.17993079584775085,0.6747404844290658,0,0,1,5.1,1.25,-3.85
2023,22/10/2023,Aston Villa,West Ham,1,0.5059732958538299,0.26001405481377377,0.23401264933239635,1,0,0,-2.15,-1.75,0.3999999999999999
2023,23/10/2023,Tottenham,Fulham,1,0.631578947368421,0.21052631578947367,0.15789473684210525,1,0,0,-4.5,-3.0,1.5
2023,27/10/2023,Crystal Palace,Tottenham,-1,0.20958083832335328,0.25149700598802394,0.5389221556886227,0,0,1,2.75,0.75,-2.0
2023,28/10/2023,Chelsea,Brentford,-1,0.5791106514994829,0.2388831437435367,0.18200620475698032,1,0,0,-3.6,-2.35,1.25
2023,28/10/2023,Arsenal,Sheffield United,1,0.8386342983253279,0.11148903024795534,0.04987667142671686,1,0,0,-17.87,-7.37,10.5
2023,28/10/2023,Bournemouth,Burnley,1,0.44134505158578524,0.2711119602598395,0.28754298815437523,1,0,0,-1.15,-1.35,-0.20000000000000018
2023,28/10/2023,Wolves,Newcastle,0,0.2247191011235955,0.23595505617977527,0.5393258426966292,0,0,1,2.45,0.20000000000000018,-2.25
2023,29/10/2023,West Ham,Everton,-1,0.44134505158578524,0.2711119602598395,0.28754298815437523,1,0,0,-1.15,-1.35,-0.20000000000000018
2023,29/10/2023,Aston Villa,Luton,1,0.7553516819571866,0.1452599388379205,0.09938837920489296,1,0,0,-8.25,-5.25,3.0
2023,29/10/2023,Brighton,Fulham,0,0.6057427559984266,0.2235479218565622,0.17070932214501117,1,0,0,-3.95,-2.6500000000000004,1.2999999999999998
2023,29/10/2023,Liverpool,Nott'm Forest,1,0.7453672333028902,0.16722151842795277,0.08741124826915714,1,0,0,-9.71,-4.46,5.25
2023,29/10/2023,Man United,Man City,-1,0.18833095916429252,0.24780389363722696,0.5638651471984806,0,0,1,3.33,1.2000000000000002,-2.13
2023,04/11/2023,Fulham,Man United,-1,0.2990936555891239,0.26586102719033233,0.4350453172205438,0,0,1,1.0,-0.3999999999999999,-1.4
2023,04/11/2023,Brentford,West Ham,1,0.46400294605045106,0.2642238998342846,0.27177315411526415,1,0,0,-1.4500000000000002,-1.5500000000000003,-0.10000000000000009
2023,04/11/2023,Burnley,Crystal Palace,-1,0.34437086092715236,0.29139072847682124,0.3642384105960265,0,0,1,0.1499999999999999,-0.5,-0.6499999999999999
2023,04/11/2023,Everton,Brighton,0,0.30579150579150577,0.2633204633204633,0.43088803088803085,0,0,1,0.8999999999999999,-0.5,-1.4
2023,04/11/2023,Man City,Bournemouth,1,0.8636363636363636,0.08636363636363636,0.05,1,0,0,-17.9,-9.9,8.0
2023,04/11/2023,Sheffield United,Wolves,1,0.25089605734767023,0.27240143369175623,0.4767025089605735,0,0,1,1.7999999999999998,0.2999999999999998,-1.5
2023,04/11/2023,Newcastle,Arsenal,1,0.33876221498371334,0.29641693811074915,0.3648208469055374,0,0,1,0.19999999999999973,-0.40000000000000036,-0.6000000000000001
2023,05/11/2023,Nott'm Forest,Aston Villa,1,0.22777640975129282,0.255109578921448,0.5171140113272593,0,0,1,2.35,0.4500000000000002,-1.9
2023,05/11/2023,Luton,Liverpool,0,0.07885055185442974,0.14557024957740877,0.7755791985681615,0,0,1,10.78,5.5,-5.28
2023,06/11/2023,Tottenham,Chelsea,-1,0.4751131221719458,0.2533936651583711,0.2714932126696833,1,0,0,-1.5,-1.75,-0.25
2023,11/11/2023,Wolves,Tottenham,1,0.3090466379471811,0.2554785540363364,0.43547480801648253,0,0,1,0.8999999999999999,-0.6499999999999999,-1.5499999999999998
2023,11/11/2023,Arsenal,Burnley,1,0.8077654086342655,0.13616616888406188,0.05606842248167254,1,0,0,-15.82,-5.82,10.0
2023,11/11/2023,Crystal Palace,Everton,-1,0.3872529245663574,0.2964905203711174,0.3162565550625252,1,0,0,-0.5499999999999998,-0.75,-0.20000000000000018
2023,11/11/2023,Man United,Luton,1,0.7177033492822967,0.18181818181818185,0.10047846889952154,1,0,0,-8.17,-3.92,4.25
2023,11/11/2023,Bournemouth,Newcastle,1,0.2027096301720981,0.2407176858293665,0.5565726839985353,0,0,1,3.02,0.75,-2.27
2023,12/11/2023,Aston Villa,Fulham,1,0.6026768243366641,0.22528633671632445,0.1720368389470114,1,0,0,-3.9299999999999997,-2.63,1.2999999999999998
2023,12/11/2023,Brighton,Sheffield United,0,0.7612985359643539,0.16549968173138127,0.0732017823042648,1,0,0,-11.75,-4.5,7.25
2023,12/11/2023,Liverpool,Brentford,1,0.6687242798353908,0.18724279835390945,0.14403292181069957,1,0,0,-5.1,-3.6,1.5
2023,12/11/2023,West Ham,Nott'm Forest,1,0.5059732958538299,0.26001405481377377,0.23401264933239635,1,0,0,-2.15,-1.75,0.3999999999999999
