Season,Date,HomeTeam,AwayTeam,ResultEncoded,Bet365HomeWinOdds,Bet365DrawOdds,Bet365AwayWinOdds,Bet365HomeWinOddsPercentage,Bet365DrawOddsPercentage,Bet365AwayWinOddsPercentage,OddsFavourHome,OddsFavourDraw,OddsFavourAway,OddsDifference_HvA,OddsDifference_HvD,OddsDifference_AvD,DrawLikelihood,HomeForm,AwayForm,HomeAdvantageIndex,HomeGeneralForm,AwayGeneralForm,GeneralFormDifference,AverageGoalsScoredAtHome,AverageGoalsScoredAtAway,AverageGoalsConcededAtHome,AverageGoalsConcededAtAway,TotalGoalsScoredHome,TotalGoalsScoredAway,TotalGoalsConcededHome,TotalGoalsConcededAway,AverageShotsOnTargetAtHome,AverageShotsOnTargetAtAway,ShotsOnTargetDifference,WinStreakHome,WinStreakAway,LossStreakHome,LossStreakAway,TotalWinsHome,TotalWinsAway,TotalDrawsHome,TotalDrawsAway,TotalLossesHome,TotalLossesAway,HistoricalEncountersHome,HistoricalEncountersAway,HomeFifaOverall,HomeFifaAttack,HomeFifaMidfield,HomeFifaDefence,AwayFifaOverall,AwayFifaAttack,AwayFifaMidfield,AwayFifaDefence,FifaOverallDifference,FifaAttackDifference,FifaDefenceDifference,FifaMidfieldDifference,HFA,HomeElo,AwayElo,EloTierHome,EloTierAway,EloDifference
2020,20/01/2021,Man City,Aston Villa,1,1.22,6.5,12.0,0.7755791985681615,0.14557024957740877,0.07885055185442974,1,0,0,-10.78,-5.28,5.5,0.15384615384615385,13.0,7.0,6.0,15.0,8.0,7.0,2.111111111111111,1.75,0.7777777777777778,0.625,29,29,13,16,5.444444444444445,5.0,0.44444444444444464,6.0,0.0,0.0,2.0,10.0,8.0,5.0,2.0,2.0,5.0,3,4,85,86,85,84,76,76,75,74,9,10,10,10,54.65789161875851,1977.91381836,1716.90234375,1,3,261.01147461000005
2020,20/01/2021,Fulham,Man United,-1,6.0,4.33,1.53,0.15854770503220061,0.21969658895916944,0.6217557060086298,0,0,1,4.47,1.67,-2.8,0.23094688221709006,3.0,11.0,-8.0,4.0,11.0,-7.0,0.6666666666666666,2.4444444444444446,1.4444444444444444,1.2222222222222223,14,34,25,24,3.6666666666666665,6.333333333333333,-2.6666666666666665,0.0,0.0,2.0,0.0,2.0,11.0,6.0,4.0,9.0,3.0,0,4,75,75,73,72,82,84,82,81,-7,-9,-9,-9,54.65789161875851,1608.94995117,1884.65588379,4,2,-275.7059326199999
2020,21/01/2021,Liverpool,Burnley,-1,1.18,7.5,15.0,0.8090614886731391,0.12729234088457386,0.06364617044228693,1,0,0,-13.82,-6.32,7.5,0.13333333333333333,11.0,4.0,7.0,6.0,6.0,0.0,2.3333333333333335,0.4444444444444444,0.8888888888888888,1.5555555555555556,37,9,21,22,6.555555555555555,3.111111111111111,3.444444444444444,0.0,0.0,0.0,3.0,9.0,4.0,7.0,4.0,2.0,9.0,1,1,85,89,84,86,76,77,76,76,9,12,10,8,53.94407294417527,1954.84985352,1701.85339355,1,3,252.99645996999993
2020,23/01/2021,Aston Villa,Newcastle,1,1.45,4.75,6.5,0.6543046357615894,0.1997350993377483,0.14596026490066225,1,0,0,-5.05,-3.3,1.75,0.21052631578947367,4.0,3.0,1.0,7.0,1.0,6.0,2.142857142857143,0.8888888888888888,1.5714285714285714,1.6666666666666667,29,18,18,30,6.857142857142857,2.6666666666666665,4.19047619047619,0.0,0.0,3.0,4.0,8.0,5.0,2.0,4.0,6.0,9.0,3,11,76,76,75,74,77,78,77,76,-1,-2,-2,-2,53.59287908310088,1713.92614746,1670.15527344,3,4,43.770874020000065
2020,26/01/2021,Crystal Palace,West Ham,-1,3.1,3.25,2.37,0.3065732651396048,0.2924237298254692,0.4010030050349261,0,0,1,0.73,-0.1499999999999999,-0.8799999999999999,0.3076923076923077,5.0,10.0,-5.0,5.0,11.0,-6.0,1.2222222222222223,1.3333333333333333,1.6666666666666667,1.2222222222222223,22,27,33,22,3.0,3.888888888888889,-0.8888888888888888,0.0,4.0,2.0,0.0,6.0,9.0,5.0,5.0,8.0,5.0,3,3,77,79,76,75,78,79,78,76,-1,0,-1,-2,53.26197293372424,1694.75878906,1754.86621094,4,3,-60.10742187999995
2020,26/01/2021,Newcastle,Leeds,-1,3.9,3.8,1.85,0.2418716669533804,0.24823671082057458,0.509891622226045,0,0,1,2.05,0.10000000000000009,-1.9499999999999997,0.2631578947368421,5.0,6.0,-1.0,1.0,6.0,-5.0,1.1111111111111112,1.8888888888888888,1.6666666666666667,2.2222222222222223,18,30,32,34,3.3333333333333335,5.333333333333333,-1.9999999999999996,0.0,0.0,5.0,3.0,5.0,7.0,4.0,2.0,10.0,9.0,0,4,77,78,77,76,73,76,73,73,4,2,3,4,53.26197293372424,1661.51196289,1672.19189453,4,4,-10.67993163999995
2020,26/01/2021,Southampton,Arsenal,-1,3.5,3.6,2.05,0.2717731541152642,0.2642238998342847,0.46400294605045117,0,0,1,1.4500000000000002,-0.10000000000000009,-1.5500000000000003,0.2777777777777778,7.0,7.0,0.0,5.0,13.0,-8.0,1.5555555555555556,1.2222222222222223,1.0,0.8888888888888888,26,23,21,19,5.333333333333333,3.888888888888889,1.4444444444444442,0.0,2.0,2.0,0.0,8.0,8.0,5.0,3.0,5.0,8.0,0,9,76,77,76,76,80,83,80,78,-4,-6,-2,-4,53.26197293372424,1765.9362793,1806.4588623,3,2,-40.52258299999994
2020,26/01/2021,West Brom,Man City,-1,15.0,7.5,1.18,0.06364617044228693,0.12729234088457386,0.8090614886731391,0,0,1,13.82,7.5,-6.32,0.13333333333333333,3.0,10.0,-7.0,4.0,15.0,-11.0,0.5555555555555556,1.25,2.6666666666666665,0.75,15,31,43,13,3.0,5.5,-2.5,0.0,7.0,2.0,0.0,2.0,11.0,5.0,5.0,12.0,2.0,0,1,73,72,74,73,85,86,85,84,-12,-14,-11,-11,53.26197293372424,1568.20568848,1980.89001465,4,1,-412.6843261700001
2020,27/01/2021,Burnley,Aston Villa,1,3.8,3.5,1.95,0.24786635191574355,0.2691120392228073,0.483021608861449,0,0,1,1.8499999999999999,0.2999999999999998,-1.55,0.2857142857142857,10.0,7.0,3.0,6.0,7.0,-1.0,0.625,1.5555555555555556,1.0,0.7777777777777778,10,31,22,18,2.5,4.888888888888889,-2.3888888888888893,2.0,2.0,0.0,0.0,5.0,9.0,4.0,2.0,9.0,6.0,0,9,76,77,76,76,76,76,75,74,0,1,2,1,52.64612971969935,1716.50854492,1722.56933594,3,3,-6.060791019999897
2020,27/01/2021,Chelsea,Wolves,0,1.6,4.2,5.25,0.5932203389830508,0.22598870056497172,0.18079096045197737,1,0,0,-3.65,-2.6,1.0499999999999998,0.23809523809523808,8.0,4.0,4.0,4.0,2.0,2.0,2.111111111111111,1.0,1.2222222222222223,1.7777777777777777,33,21,23,29,5.666666666666667,3.4444444444444446,2.2222222222222223,0.0,0.0,2.0,3.0,8.0,6.0,5.0,4.0,6.0,9.0,3,10,82,85,83,81,78,78,82,77,4,7,4,1,52.64612971969935,1835.80603027,1745.24682617,2,3,90.55920409999999
2020,27/01/2021,Brighton,Fulham,0,2.05,3.4,3.75,0.4652011310772599,0.2804889172671714,0.25430995165556874,1,0,0,-1.7000000000000002,-1.35,0.3500000000000001,0.29411764705882354,3.0,5.0,-2.0,5.0,3.0,2.0,1.1111111111111112,1.0,1.6666666666666667,1.5,22,15,29,27,3.5555555555555554,3.875,-0.31944444444444464,2.0,0.0,0.0,3.0,3.0,2.0,8.0,6.0,8.0,10.0,0,7,76,77,74,74,75,75,73,72,1,2,2,1,52.64612971969935,1668.77160645,1606.11364746,4,4,62.65795899
2020,27/01/2021,Everton,Leicester,0,2.8,3.3,2.55,0.33938294010889286,0.2879612825166364,0.37265577737447064,0,0,1,0.25,-0.5,-0.75,0.30303030303030304,6.0,10.0,-4.0,12.0,11.0,1.0,1.875,2.2222222222222223,1.5,1.0,28,35,21,21,4.375,4.666666666666667,-0.29166666666666696,2.0,4.0,0.0,0.0,10.0,12.0,2.0,2.0,5.0,5.0,3,4,79,80,78,79,79,81,79,79,0,-1,0,-1,52.64612971969935,1772.11779785,1826.02246094,3,2,-53.904663089999985
2020,27/01/2021,Man United,Sheffield United,-1,1.25,6.0,11.0,0.7564469914040115,0.15759312320916904,0.08595988538681948,1,0,0,-9.75,-4.75,5.0,0.16666666666666666,13.0,1.0,12.0,13.0,3.0,10.0,1.3333333333333333,0.4444444444444444,1.4444444444444444,1.8888888888888888,36,10,25,32,5.222222222222222,2.3333333333333335,2.888888888888889,2.0,0.0,0.0,2.0,12.0,1.0,4.0,2.0,3.0,16.0,3,1,82,84,82,81,75,74,77,77,7,10,4,5,52.64612971969935,1887.49230957,1616.33154297,2,4,271.1607666
2020,28/01/2021,Tottenham,Liverpool,-1,3.2,3.6,2.2,0.2990936555891239,0.26586102719033233,0.4350453172205438,0,0,1,1.0,-0.3999999999999999,-1.4,0.2777777777777778,10.0,6.0,4.0,8.0,3.0,5.0,1.5555555555555556,1.7777777777777777,1.0,1.4444444444444444,33,37,17,22,5.222222222222222,5.111111111111111,0.1111111111111116,2.0,0.0,0.0,2.0,9.0,9.0,6.0,7.0,3.0,3.0,0,16,82,85,82,81,85,89,84,86,-3,-4,-5,-2,52.332619859806044,1850.76904297,1940.19458008,2,1,-89.42553710999982
2020,30/01/2021,Everton,Newcastle,-1,1.55,4.0,6.5,0.6150206978119456,0.23832052040212892,0.1466587817859255,1,0,0,-4.95,-2.45,2.5,0.25,7.0,0.0,7.0,10.0,0.0,10.0,1.7777777777777777,0.8,1.4444444444444444,1.7,29,19,22,34,4.111111111111111,2.5,1.6111111111111107,0.0,0.0,0.0,6.0,10.0,5.0,3.0,4.0,5.0,11.0,1,11,79,80,78,79,77,78,77,76,2,2,3,1,52.34502610426707,1772.82104492,1652.98876953,3,4,119.83227539000018
2020,30/01/2021,Crystal Palace,Wolves,1,2.87,3.2,2.55,0.33086670045615807,0.2967460719716168,0.37238722757222503,0,0,1,0.3200000000000003,-0.33000000000000007,-0.6500000000000004,0.3125,5.0,2.0,3.0,5.0,2.0,3.0,1.3,0.9,1.8,1.6,24,21,36,29,3.0,3.1,-0.10000000000000009,0.0,0.0,3.0,0.0,6.0,6.0,5.0,5.0,9.0,9.0,1,10,77,79,76,75,78,78,82,77,-1,1,-2,-6,52.34502610426707,1687.46252441,1748.56945801,4,3,-61.10693360000005
2020,30/01/2021,Man City,Sheffield United,1,1.12,9.0,18.0,0.8426966292134831,0.1048689138576779,0.05243445692883895,1,0,0,-16.88,-7.88,9.0,0.1111111111111111,13.0,4.0,9.0,15.0,6.0,9.0,2.1,0.6,0.7,1.8,36,12,13,33,5.8,2.4,3.4,8.0,2.0,0.0,0.0,12.0,2.0,5.0,2.0,2.0,16.0,3,0,85,86,85,84,75,74,77,77,10,12,7,8,52.34502610426707,1983.7286377,1631.07202148,1,4,352.65661621999993
2020,30/01/2021,West Brom,Fulham,0,3.3,3.2,2.3,0.28851430811446493,0.29753038024304196,0.4139553116424932,0,0,1,1.0,0.09999999999999964,-0.9000000000000004,0.3125,0.0,6.0,-6.0,3.0,3.0,0.0,0.5,0.8888888888888888,2.9,1.3333333333333333,15,15,48,27,2.8,3.7777777777777777,-0.9777777777777779,0.0,0.0,3.0,0.0,2.0,2.0,5.0,7.0,13.0,10.0,0,3,73,72,74,73,75,75,73,72,-2,-3,1,1,52.34502610426707,1565.3671875,1608.70385742,4,4,-43.33666992000008
2020,30/01/2021,Arsenal,Man United,0,2.8,3.5,2.45,0.33980582524271846,0.27184466019417475,0.3883495145631068,0,0,1,0.34999999999999964,-0.7000000000000002,-1.0499999999999998,0.2857142857142857,8.0,11.0,-3.0,13.0,10.0,3.0,1.2,2.4,1.1,1.2,26,37,20,27,4.3,6.2,-1.9000000000000004,3.0,0.0,0.0,2.0,9.0,12.0,3.0,4.0,8.0,4.0,3,7,80,83,80,78,82,84,82,81,-2,-1,-3,-2,52.34502610426707,1817.34863281,1872.75183105,2,2,-55.40319823999994
2020,30/01/2021,Southampton,Aston Villa,-1,2.8,3.6,2.37,0.33792775665399244,0.2628326996197719,0.3992395437262357,0,0,1,0.4299999999999997,-0.8000000000000003,-1.23,0.2777777777777778,7.0,4.0,3.0,5.0,4.0,1.0,1.5,1.6,1.2,1.0,27,33,24,21,5.3,5.4,-0.10000000000000053,0.0,0.0,3.0,2.0,8.0,9.0,5.0,2.0,6.0,7.0,3,6,76,77,76,76,76,76,75,74,0,1,2,1,52.34502610426707,1755.04650879,1715.01342773,3,3,40.03308105999986
2020,31/01/2021,Chelsea,Burnley,1,1.33,5.0,9.5,0.7112375533428166,0.18918918918918923,0.09957325746799432,1,0,0,-8.17,-3.67,4.5,0.2,8.0,7.0,1.0,5.0,9.0,-4.0,1.9,0.5,1.1,1.4,33,13,23,24,5.6,3.2,2.3999999999999995,0.0,3.0,0.0,0.0,8.0,6.0,6.0,4.0,6.0,9.0,3,0,82,85,83,81,76,77,76,76,6,8,5,7,51.722822829559725,1832.48352051,1724.0645752,2,3,108.41894531000003
2020,31/01/2021,Leicester,Leeds,-1,1.8,4.0,4.2,0.532319391634981,0.23954372623574144,0.22813688212927755,1,0,0,-2.4000000000000004,-2.2,0.20000000000000018,0.25,10.0,6.0,4.0,11.0,9.0,2.0,1.5,1.9,1.2,2.1,36,32,22,35,3.8,5.0,-1.2000000000000002,0.0,2.0,0.0,0.0,12.0,8.0,3.0,2.0,5.0,9.0,0,2,79,81,79,79,73,76,73,73,6,5,6,6,51.722822829559725,1825.31921387,1680.71520996,2,4,144.60400391000007
2020,31/01/2021,West Ham,Liverpool,-1,4.33,4.0,1.75,0.21945293518300807,0.23755780233560622,0.5429892624813857,0,0,1,2.58,0.33000000000000007,-2.25,0.25,8.0,8.0,0.0,13.0,5.0,8.0,1.5,1.9,1.1,1.4,30,40,24,23,4.3,5.3,-1.0,5.0,2.0,0.0,0.0,10.0,10.0,5.0,7.0,5.0,3.0,0,18,78,79,78,76,85,89,84,86,-7,-10,-10,-6,51.722822829559725,1762.16247559,1949.32849121,3,1,-187.16601562000005
2020,31/01/2021,Brighton,Tottenham,1,3.2,3.4,2.25,0.29731830547998445,0.27982899339292655,0.42285270112708895,0,0,1,0.9500000000000002,-0.19999999999999973,-1.15,0.29411764705882354,3.0,6.0,-3.0,5.0,8.0,-3.0,1.0,2.111111111111111,1.5,0.8888888888888888,22,34,29,20,3.7,4.333333333333333,-0.6333333333333329,0.0,0.0,0.0,2.0,3.0,9.0,9.0,6.0,8.0,4.0,3,12,76,77,74,74,82,85,82,81,-6,-8,-7,-8,51.722822829559725,1666.18139648,1841.63513184,4,2,-175.45373535999988
2020,02/02/2021,Sheffield United,West Brom,1,2.0,3.3,4.0,0.47482014388489213,0.2877697841726619,0.23741007194244607,1,0,0,-2.0,-1.2999999999999998,0.7000000000000002,0.30303030303030304,3.0,5.0,-2.0,6.0,4.0,2.0,0.6,1.0,1.5,1.9,12,17,34,50,3.6,2.6,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,6.0,17.0,13.0,0,3,75,74,77,77,73,72,74,73,2,2,4,3,51.53913431025361,1629.71191406,1565.80126953,4,4,63.91064453000013
2020,02/02/2021,Wolves,Arsenal,1,3.6,3.3,2.1,0.26279863481228666,0.28668941979522183,0.4505119453924914,0,0,1,1.5,0.30000000000000027,-1.1999999999999997,0.30303030303030304,4.0,9.0,-5.0,2.0,11.0,-9.0,1.2,1.4,1.3,0.9,21,26,30,20,4.9,4.0,0.9000000000000004,0.0,0.0,2.0,0.0,6.0,9.0,5.0,4.0,10.0,8.0,0,13,78,78,82,77,80,83,80,78,-2,-5,-1,2,51.53913431025361,1739.53710938,1818.12878418,3,2,-78.59167479999996
2020,02/02/2021,Man United,Southampton,1,1.4,4.75,7.0,0.6690140845070423,0.19718309859154928,0.13380281690140844,1,0,0,-5.6,-3.35,2.25,0.21052631578947367,10.0,6.0,4.0,8.0,4.0,4.0,1.3,1.3333333333333333,1.5,1.3333333333333333,37,27,27,25,5.1,3.2222222222222223,1.8777777777777773,0.0,0.0,0.0,4.0,12.0,8.0,5.0,5.0,4.0,7.0,1,3,82,84,82,81,76,77,76,76,6,7,5,6,51.53913431025361,1871.97167969,1745.27954102,2,3,126.69213867000008
2020,02/02/2021,Newcastle,Crystal Palace,-1,2.8,3.2,2.6,0.33876221498371334,0.29641693811074915,0.3648208469055374,0,0,1,0.19999999999999973,-0.40000000000000036,-0.6000000000000001,0.3125,5.0,5.0,0.0,3.0,7.0,-4.0,1.1,1.1,1.7,1.8,21,25,34,36,3.5,3.8,-0.2999999999999998,2.0,2.0,0.0,0.0,6.0,7.0,4.0,5.0,11.0,9.0,3,8,77,78,77,76,77,79,76,75,0,-1,1,1,51.53913431025361,1669.75671387,1696.49487305,4,4,-26.73815917999991
2020,03/02/2021,Burnley,Man City,-1,13.0,7.0,1.2,0.07304347826086957,0.13565217391304346,0.7913043478260869,0,0,1,11.8,6.0,-5.8,0.14285714285714285,10.0,10.0,0.0,6.0,15.0,-9.0,0.8888888888888888,1.6666666666666667,1.1111111111111112,0.6666666666666666,13,37,26,13,2.7777777777777777,5.666666666666667,-2.8888888888888893,0.0,9.0,2.0,0.0,6.0,13.0,4.0,5.0,10.0,2.0,0,15,76,77,76,76,85,86,85,84,-9,-9,-8,-9,51.75543953579337,1717.2722168,1985.08862305,3,1,-267.81640625
2020,03/02/2021,Fulham,Leicester,-1,4.0,3.5,1.9,0.23539823008849559,0.26902654867256637,0.49557522123893805,0,0,1,2.1,0.5,-1.6,0.2857142857142857,3.0,11.0,-8.0,3.0,10.0,-7.0,0.7,2.1,1.5,1.0,17,37,29,25,3.8,4.8,-1.0,0.0,0.0,0.0,2.0,2.0,12.0,8.0,3.0,10.0,6.0,0,0,75,75,73,72,79,81,79,79,-4,-6,-7,-6,51.75543953579337,1608.26965332,1808.24291992,4,2,-199.9732666
2020,03/02/2021,Leeds,Everton,-1,2.5,3.5,2.7,0.3787575150300601,0.2705410821643286,0.3507014028056112,1,0,0,-0.20000000000000018,-1.0,-0.7999999999999998,0.2857142857142857,7.0,13.0,-6.0,9.0,7.0,2.0,1.4444444444444444,1.4444444444444444,1.5555555555555556,1.0,35,29,36,24,5.222222222222222,4.444444444444445,0.7777777777777777,3.0,0.0,0.0,2.0,9.0,10.0,2.0,3.0,9.0,6.0,0,6,73,76,73,73,79,80,78,79,-6,-4,-6,-5,51.75543953579337,1697.79150391,1756.05297852,4,3,-58.26147460999982
2020,03/02/2021,Aston Villa,West Ham,-1,2.2,3.4,3.25,0.43029595015576316,0.27842679127725856,0.29127725856697817,1,0,0,-1.0499999999999998,-1.1999999999999997,-0.1499999999999999,0.29411764705882354,7.0,10.0,-3.0,6.0,12.0,-6.0,2.125,1.5,1.375,1.3,34,31,21,27,6.625,4.2,2.425,2.0,0.0,0.0,2.0,10.0,10.0,2.0,5.0,7.0,6.0,1,10,76,76,75,74,78,79,78,76,-2,-3,-2,-3,51.75543953579337,1724.78039551,1756.2232666,3,3,-31.442871089999926
2020,03/02/2021,Liverpool,Brighton,-1,1.33,5.25,9.0,0.7137192704203014,0.18080888183980967,0.10547184773988898,1,0,0,-7.67,-3.92,3.75,0.19047619047619047,8.0,5.0,3.0,7.0,8.0,-1.0,2.1,1.2,0.9,1.4,43,23,24,29,6.5,3.2,3.3,3.0,2.0,0.0,0.0,11.0,4.0,7.0,9.0,3.0,8.0,3,5,85,89,84,86,76,77,74,74,9,12,12,10,51.75543953579337,1955.2677002,1677.98449707,1,4,277.28320312999995
2020,04/02/2021,Tottenham,Chelsea,-1,3.5,3.4,2.1,0.27055702917771884,0.2785145888594165,0.4509283819628648,0,0,1,1.4,0.10000000000000009,-1.2999999999999998,0.29411764705882354,7.0,3.0,4.0,7.0,7.0,0.0,1.5,1.4,1.2,1.2,34,35,21,23,4.9,4.8,0.10000000000000053,0.0,2.0,3.0,0.0,9.0,9.0,6.0,6.0,5.0,6.0,0,14,82,85,82,81,82,85,83,81,0,0,0,-1,51.09213216325999,1829.83203125,1839.27575684,2,2,-9.443725589999985
2020,06/02/2021,Aston Villa,Arsenal,1,2.62,3.5,2.6,0.36280998325492386,0.27158918746511446,0.36560082927996174,0,0,1,0.020000000000000018,-0.8799999999999999,-0.8999999999999999,0.2857142857142857,7.0,9.0,-2.0,6.0,8.0,-2.0,2.0,1.3636363636363635,1.5555555555555556,1.0,35,27,24,22,6.111111111111111,3.909090909090909,2.2020202020202015,0.0,0.0,2.0,2.0,10.0,9.0,2.0,4.0,8.0,9.0,3,9,76,76,75,74,80,83,80,78,-4,-7,-4,-5,50.98330178154041,1713.74157715,1808.64489746,3,2,-94.90332031000003
2020,06/02/2021,Burnley,Brighton,0,3.6,3.1,2.2,0.2633204633204633,0.30579150579150577,0.43088803088803085,0,0,1,1.4,0.5,-0.8999999999999999,0.3225806451612903,9.0,8.0,1.0,6.0,10.0,-4.0,0.8,1.1818181818181819,1.2,1.2727272727272727,13,24,28,29,2.5,3.272727272727273,-0.7727272727272729,0.0,3.0,3.0,0.0,6.0,5.0,4.0,9.0,11.0,8.0,0,6,76,77,76,76,76,77,74,74,0,0,2,2,50.98330178154041,1713.1652832,1692.84667969,3,4,20.318603510000003
2020,06/02/2021,Newcastle,Southampton,1,3.0,3.3,2.4,0.31654676258992803,0.2877697841726619,0.3956834532374101,0,0,1,0.6000000000000001,-0.2999999999999998,-0.8999999999999999,0.30303030303030304,2.0,5.0,-3.0,3.0,3.0,0.0,1.0909090909090908,1.2,1.7272727272727273,2.1,22,27,36,34,3.6363636363636362,3.0,0.6363636363636362,0.0,0.0,2.0,5.0,6.0,8.0,4.0,5.0,12.0,8.0,3,3,77,78,77,76,76,77,76,76,1,1,0,1,50.98330178154041,1661.63391113,1732.07617188,4,3,-70.44226075000006
2020,06/02/2021,Fulham,West Ham,0,3.6,3.5,2.05,0.2642238998342847,0.2717731541152642,0.46400294605045117,0,0,1,1.5500000000000003,0.10000000000000009,-1.4500000000000002,0.2857142857142857,2.0,10.0,-8.0,2.0,12.0,-10.0,0.6363636363636364,1.6363636363636365,1.5454545454545454,1.2727272727272727,17,34,31,28,3.5454545454545454,4.7272727272727275,-1.181818181818182,0.0,2.0,2.0,0.0,2.0,11.0,8.0,5.0,11.0,6.0,0,6,75,75,73,72,78,79,78,76,-3,-4,-4,-5,50.98330178154041,1602.63061523,1767.26208496,4,3,-164.63146972999994
2020,06/02/2021,Man United,Everton,0,1.53,4.2,6.0,0.6175562417291575,0.22496691662990734,0.15747684164093514,1,0,0,-4.47,-2.67,1.7999999999999998,0.23809523809523808,12.0,13.0,-1.0,8.0,7.0,1.0,2.0,1.5,1.3636363636363635,1.0,46,31,27,25,5.909090909090909,4.6,1.3090909090909095,2.0,2.0,0.0,0.0,13.0,11.0,5.0,3.0,4.0,6.0,1,5,82,84,82,81,79,80,78,79,3,4,2,4,50.98330178154041,1885.17504883,1763.25097656,2,3,121.9240722699999
2020,07/02/2021,Tottenham,West Brom,1,1.45,4.5,7.0,0.6538661131292164,0.21069019200830302,0.13544369486248053,1,0,0,-5.55,-3.05,2.5,0.2222222222222222,4.0,5.0,-1.0,4.0,4.0,0.0,1.3636363636363635,1.0,1.1818181818181819,1.9090909090909092,34,18,22,52,4.636363636363637,2.727272727272727,1.9090909090909096,0.0,0.0,4.0,2.0,9.0,2.0,6.0,6.0,6.0,14.0,0,0,82,85,82,81,73,72,74,73,9,13,8,8,51.2179433196897,1821.4765625,1559.98510742,2,4,261.4914550799999
2020,07/02/2021,Wolves,Leicester,0,3.5,3.4,2.1,0.27055702917771884,0.2785145888594165,0.4509283819628648,0,0,1,1.4,0.10000000000000009,-1.2999999999999998,0.29411764705882354,7.0,11.0,-4.0,4.0,10.0,-6.0,1.2727272727272727,2.090909090909091,1.2727272727272727,0.9090909090909091,23,39,31,25,5.090909090909091,4.818181818181818,0.2727272727272725,2.0,2.0,0.0,0.0,7.0,13.0,5.0,3.0,10.0,6.0,1,11,78,78,82,77,79,81,79,79,-1,-3,-2,3,51.2179433196897,1749.02099609,1813.88208008,3,2,-64.86108399
2020,07/02/2021,Liverpool,Man City,-1,3.4,3.6,2.05,0.2775479503572772,0.2621286197818729,0.46032342986085,0,0,1,1.35,-0.20000000000000018,-1.5500000000000003,0.2777777777777778,5.0,13.0,-8.0,7.0,15.0,-8.0,1.9090909090909092,1.7,0.9090909090909091,0.6,43,39,25,13,6.0,5.7,0.2999999999999998,0.0,10.0,2.0,0.0,11.0,14.0,7.0,5.0,4.0,2.0,3,9,85,89,84,86,85,86,85,84,0,3,2,-1,51.2179433196897,1940.40539551,1989.19555664,1,1,-48.79016112999989
2020,07/02/2021,Sheffield United,Chelsea,-1,7.0,4.5,1.45,0.13544369486248053,0.21069019200830302,0.6538661131292164,0,0,1,5.55,2.5,-3.05,0.2222222222222222,6.0,6.0,0.0,9.0,10.0,-1.0,0.7272727272727273,1.3636363636363635,1.4545454545454546,1.0909090909090908,14,36,35,23,3.8181818181818183,4.545454545454546,-0.7272727272727275,2.0,3.0,0.0,0.0,3.0,10.0,2.0,6.0,17.0,6.0,3,7,75,74,77,77,82,85,83,81,-7,-11,-4,-6,51.2179433196897,1635.52819824,1847.63122559,4,2,-212.10302735000005
2020,08/02/2021,Leeds,Crystal Palace,1,1.8,3.8,4.2,0.5256916996047432,0.24901185770750986,0.225296442687747,1,0,0,-2.4000000000000004,-1.9999999999999998,0.40000000000000036,0.2631578947368421,6.0,5.0,1.0,6.0,7.0,-1.0,1.4,1.1818181818181819,1.6,1.7272727272727273,36,27,38,37,5.4,3.727272727272727,1.6727272727272733,0.0,3.0,2.0,0.0,9.0,8.0,2.0,5.0,10.0,9.0,0,7,73,76,73,73,77,79,76,75,-4,-3,-2,-3,50.92358546588699,1690.59350586,1704.61767578,4,3,-14.02416991999985
2020,13/02/2021,Leicester,Liverpool,1,3.5,3.4,2.1,0.27055702917771884,0.2785145888594165,0.4509283819628648,0,0,1,1.4,0.10000000000000009,-1.2999999999999998,0.29411764705882354,7.0,10.0,-3.0,8.0,6.0,2.0,1.4545454545454546,2.0,1.3636363636363635,1.3636363636363635,39,44,25,29,4.181818181818182,5.2727272727272725,-1.0909090909090908,0.0,0.0,0.0,3.0,13.0,11.0,4.0,7.0,6.0,5.0,0,15,79,81,79,79,85,89,84,86,-6,-8,-7,-5,50.61854963839661,1812.77124023,1927.53271484,2,1,-114.76147460999982
2020,13/02/2021,Crystal Palace,Burnley,-1,2.37,3.1,3.2,0.39917910748058427,0.305178866041608,0.29564202647780774,1,0,0,-0.8300000000000001,-0.73,0.10000000000000009,0.3225806451612903,7.0,4.0,3.0,6.0,7.0,-1.0,1.2727272727272727,0.45454545454545453,1.6363636363636365,1.4545454545454546,27,14,39,29,2.909090909090909,2.909090909090909,0.0,0.0,0.0,2.0,0.0,8.0,6.0,5.0,5.0,10.0,11.0,0,7,77,79,76,75,76,77,76,76,1,2,-1,0,50.61854963839661,1693.57128906,1711.84997559,4,3,-18.27868652999996
2020,13/02/2021,Man City,Tottenham,1,1.28,5.75,9.5,0.7367320790343247,0.1640029671589453,0.09926495380673005,1,0,0,-8.22,-4.47,3.75,0.17391304347826086,15.0,5.0,10.0,15.0,6.0,9.0,2.0,1.9,0.6363636363636364,0.9,43,36,14,22,5.7272727272727275,4.3,1.4272727272727277,11.0,2.0,0.0,0.0,15.0,10.0,5.0,6.0,2.0,6.0,1,13,85,86,85,84,82,85,82,81,3,1,3,3,50.61854963839661,2002.06835938,1824.56140137,1,2,177.50695800999983
