Season,FifaVersion,Date,HomeTeam,AwayTeam,ResultEncoded,HomeFifaOverall,HomeFifaAttack,HomeFifaMidfield,HomeFifaDefence,AwayFifaOverall,AwayFifaAttack,AwayFifaMidfield,AwayFifaDefence,HFA,HomeElo,AwayElo,EloTierHome,EloTierAway
2019,20,10/01/2020,Sheffield United,West Ham,1,73,73,72,73,79,80,79,76,56.2,1688.32421875,1703.38427734,4,3
2019,20,11/01/2020,Crystal Palace,Arsenal,0,77,79,77,76,81,86,82,80,56.2,1741.9309082,1806.4329834,3,2
2019,20,11/01/2020,Chelsea,Burnley,1,81,80,82,80,77,77,76,76,56.2,1851.26318359,1672.70043945,2,4
2019,20,11/01/2020,Everton,Brighton,1,79,77,79,79,76,77,76,75,56.2,1742.39196777,1663.10144043,3,4
2019,20,11/01/2020,Leicester,Southampton,-1,78,79,77,77,76,76,77,75,56.2,1841.3951416,1685.04577637,2,4
2019,20,11/01/2020,Man United,Norwich,1,82,82,81,80,74,76,73,72,56.2,1816.56176758,1602.71081543,2,4
2019,20,11/01/2020,Wolves,Newcastle,0,78,77,80,77,77,79,75,76,56.2,1765.18786621,1696.81872559,3,4
2019,20,11/01/2020,Tottenham,Liverpool,-1,83,86,83,82,84,86,83,84,56.2,1830.16821289,2077.15722656,2,1
2019,20,12/01/2020,Bournemouth,Watford,-1,77,79,77,76,78,78,79,76,56.2,1667.32641602,1672.50598145,4,4
2019,20,12/01/2020,Aston Villa,Man City,-1,75,76,75,73,86,86,87,83,56.2,1626.61523438,2003.45373535,4,1
2019,20,18/01/2020,Watford,Tottenham,0,78,78,79,76,83,86,83,82,56.2,1688.63903809,1826.59460449,4,2
2019,20,18/01/2020,Arsenal,Sheffield United,0,81,86,82,80,73,73,72,73,56.2,1806.22546387,1695.27478027,2,4
2019,20,18/01/2020,Brighton,Aston Villa,0,76,77,76,75,75,76,75,73,56.2,1658.27880859,1622.75268555,4,4
2019,20,18/01/2020,Man City,Crystal Palace,0,86,86,87,83,77,79,77,76,56.2,2007.31616211,1742.13842773,1,3
2019,20,18/01/2020,Norwich,Bournemouth,1,74,76,73,72,77,79,77,76,56.2,1597.93200684,1651.19335938,4,4
2019,20,18/01/2020,Southampton,Wolves,-1,76,76,77,75,78,77,80,77,56.2,1698.03857422,1761.72094727,4,3
2019,20,18/01/2020,West Ham,Everton,0,79,80,79,76,79,77,79,79,56.2,1696.43371582,1747.21459961,4,3
2019,20,18/01/2020,Newcastle,Chelsea,1,77,79,75,76,81,80,82,80,56.2,1700.28564453,1856.31433105,3,2
2019,20,19/01/2020,Burnley,Leicester,1,77,77,76,76,78,79,77,77,56.2,1667.64929199,1828.40234375,4,2
2019,20,19/01/2020,Liverpool,Man United,1,84,86,83,84,82,82,81,80,56.2,2080.73095703,1821.34057617,1,2
2019,20,21/01/2020,Aston Villa,Watford,1,75,76,75,73,78,78,79,76,56.2,1625.25854492,1691.02490234,4,4
2019,20,21/01/2020,Bournemouth,Brighton,1,77,79,77,76,76,77,76,75,56.2,1643.27380371,1655.77294922,4,4
2019,20,21/01/2020,Crystal Palace,Southampton,-1,77,79,77,76,76,76,77,75,56.2,1749.38342285,1690.34143066,3,4
2019,20,21/01/2020,Everton,Newcastle,0,79,77,79,79,77,79,75,76,56.2,1747.29089355,1710.97521973,3,3
2019,20,21/01/2020,Sheffield United,Man City,-1,73,73,72,73,86,86,87,83,56.2,1699.68200684,2000.07128906,4,1
2019,20,21/01/2020,Chelsea,Arsenal,0,81,80,82,80,81,86,82,80,56.2,1845.62475586,1801.8182373,2,2
2019,20,22/01/2020,Leicester,West Ham,1,78,79,77,77,79,80,79,76,56.2,1817.69519043,1696.35742188,2,4
2019,20,22/01/2020,Tottenham,Norwich,1,83,86,83,82,74,76,73,72,56.2,1824.20874023,1605.85144043,2,4
2019,20,22/01/2020,Man United,Burnley,-1,82,82,81,80,77,77,76,76,56.2,1818.5970459,1678.35632324,2,4
2019,20,23/01/2020,Wolves,Liverpool,-1,78,77,80,77,84,86,83,84,56.2,1769.41809082,2083.47436523,3,1
2019,20,29/01/2020,West Ham,Liverpool,-1,79,80,79,76,84,86,83,84,56.2,1689.6151123,2086.02832031,4,1
2019,20,01/02/2020,Leicester,Chelsea,0,78,79,77,77,81,80,82,80,56.2,1824.4375,1842.85314941,2,2
2019,20,01/02/2020,Bournemouth,Aston Villa,1,77,79,77,76,75,76,75,73,56.2,1653.1048584,1633.54638672,4,4
2019,20,01/02/2020,Crystal Palace,Sheffield United,-1,77,79,77,76,73,73,72,73,56.2,1733.7220459,1696.93310547,3,4
2019,20,01/02/2020,Liverpool,Southampton,1,84,86,83,84,76,76,77,75,56.2,2088.26196289,1706.00280762,1,3
2019,20,01/02/2020,Newcastle,Norwich,0,77,79,75,76,74,76,73,72,56.2,1713.54675293,1603.51818848,3,4
2019,20,01/02/2020,Watford,Everton,-1,78,78,79,76,79,77,79,79,56.2,1682.73706055,1744.71948242,4,3
2019,20,01/02/2020,West Ham,Brighton,0,79,80,79,76,76,77,76,75,56.2,1687.38146973,1645.94189453,4,4
2019,20,01/02/2020,Man United,Wolves,0,82,82,81,80,78,77,80,77,56.2,1800.49267578,1766.86425781,2,3
2019,20,02/02/2020,Burnley,Arsenal,0,77,77,76,76,81,86,82,80,56.2,1696.46069336,1804.58984375,4,2
2019,20,02/02/2020,Tottenham,Man City,1,83,86,83,82,86,86,87,83,56.2,1826.54199219,2002.82019043,2,1
2019,20,08/02/2020,Everton,Crystal Palace,1,79,77,79,79,77,79,77,76,56.2,1752.50488281,1723.13879395,3,3
2019,20,08/02/2020,Brighton,Watford,0,76,77,76,75,78,78,79,76,56.2,1648.64099121,1674.95153809,4,4
2019,20,09/02/2020,Sheffield United,Bournemouth,1,73,73,72,73,77,79,77,76,56.2,1707.51635742,1659.10217285,3,4
2019,20,14/02/2020,Wolves,Leicester,0,78,77,80,77,78,79,77,77,56.2,1769.3536377,1823.3963623,3,2
2019,20,15/02/2020,Southampton,Burnley,-1,76,76,77,75,77,77,76,76,56.2,1704.12854004,1698.06872559,3,4
2019,20,15/02/2020,Norwich,Liverpool,-1,74,76,73,72,84,86,83,84,56.2,1607.93395996,2090.13623047,4,1
2019,20,16/02/2020,Aston Villa,Tottenham,-1,75,76,75,73,83,86,83,82,56.2,1627.54907227,1842.43591309,4,2
2019,20,16/02/2020,Arsenal,Newcastle,1,81,86,82,80,77,79,75,76,56.2,1802.98193359,1709.13098145,2,3
2019,20,17/02/2020,Chelsea,Man United,-1,81,80,82,80,82,82,81,80,56.2,1843.89428711,1798.00317383,2,3
2019,20,19/02/2020,Man City,West Ham,1,86,86,87,83,79,80,79,76,56.2,1984.5892334,1682.34533691,1,4
2019,20,22/02/2020,Chelsea,Tottenham,1,81,80,82,80,83,86,83,82,56.2,1829.71386719,1838.09423828,2,2
2019,20,22/02/2020,Burnley,Bournemouth,1,77,77,76,76,77,79,77,76,56.2,1708.20202637,1654.1496582,3,4
2019,20,22/02/2020,Crystal Palace,Newcastle,1,77,79,77,76,77,79,75,76,56.2,1715.27600098,1700.24511719,3,3
2019,20,22/02/2020,Sheffield United,Brighton,0,73,73,72,73,76,77,76,75,56.2,1713.69445801,1648.51831055,3,4
2019,20,22/02/2020,Southampton,Aston Villa,1,76,76,77,75,75,76,75,73,56.2,1695.22070312,1624.22436523,4,4
2019,20,22/02/2020,Leicester,Man City,-1,78,79,77,77,86,86,87,83,56.2,1823.90759277,1989.73254395,2,1
2019,20,23/02/2020,Man United,Watford,1,82,82,81,80,78,78,79,76,56.2,1814.52392578,1676.29992676,2,4
2019,20,23/02/2020,Wolves,Norwich,1,78,77,80,77,74,76,73,72,56.2,1781.91577148,1607.64501953,3,4
2019,20,23/02/2020,Arsenal,Everton,1,81,86,82,80,79,77,79,79,56.2,1818.53051758,1761.59338379,2,3
2019,20,24/02/2020,Liverpool,West Ham,1,84,86,83,84,79,80,79,76,56.2,2084.23266602,1683.10168457,1,4
2019,20,28/02/2020,Norwich,Leicester,1,74,76,73,72,78,79,77,77,56.2,1599.62561035,1816.39953613,4,2
2019,20,29/02/2020,Brighton,Crystal Palace,-1,76,77,76,75,77,79,77,76,56.2,1648.91821289,1719.31896973,4,3
2019,20,29/02/2020,Bournemouth,Chelsea,0,77,79,77,76,81,80,82,80,56.2,1641.85009766,1824.78210449,4,2
2019,20,29/02/2020,Newcastle,Burnley,0,77,79,75,76,77,77,76,76,56.2,1690.91394043,1715.21337891,4,3
2019,20,29/02/2020,West Ham,Southampton,1,79,80,79,76,76,76,77,75,56.2,1679.60266113,1699.92797852,4,4
2019,20,29/02/2020,Watford,Liverpool,1,78,78,79,76,84,86,83,84,56.2,1667.05371094,2082.44335938,4,1
2019,20,01/03/2020,Everton,Man United,0,79,77,79,79,82,82,81,80,56.2,1753.54528809,1831.31542969,3,2
2019,20,01/03/2020,Tottenham,Wolves,-1,83,86,83,82,78,77,80,77,56.2,1828.44250488,1783.18969727,2,3
2019,20,07/03/2020,Liverpool,Bournemouth,1,84,86,83,84,77,79,77,76,56.2,2054.52685547,1645.48535156,1,4
2019,20,07/03/2020,Arsenal,West Ham,1,81,86,82,80,79,80,79,76,56.2,1804.78137207,1689.68945312,2,4
2019,20,07/03/2020,Crystal Palace,Watford,1,77,79,77,76,78,78,79,76,56.2,1726.92858887,1694.97033691,3,4
2019,20,07/03/2020,Sheffield United,Norwich,1,73,73,72,73,74,76,73,72,56.2,1708.00634766,1611.60131836,3,4
2019,20,07/03/2020,Southampton,Newcastle,-1,76,76,77,75,77,79,75,76,56.2,1689.84118652,1690.15893555,4,4
2019,20,07/03/2020,Wolves,Brighton,0,78,77,80,77,76,77,76,75,56.2,1793.74438477,1641.30871582,3,4
2019,20,07/03/2020,Burnley,Tottenham,0,77,77,76,76,83,86,83,82,56.2,1715.96838379,1817.88793945,3,2
2019,20,08/03/2020,Chelsea,Everton,1,81,80,82,80,79,77,79,79,56.2,1821.14697266,1754.28430176,2,3
2019,20,08/03/2020,Man United,Man City,1,82,82,81,80,86,86,87,83,56.2,1830.57641602,1997.88037109,2,1
2019,20,09/03/2020,Leicester,Aston Villa,1,78,79,77,77,75,76,75,73,56.2,1804.42370605,1614.22900391,2,4
2019,20,17/06/2020,Aston Villa,Sheffield United,0,75,76,75,73,73,73,72,73,56.2,1602.37646484,1706.29711914,4,3
2019,20,17/06/2020,Man City,Arsenal,1,86,86,87,83,81,86,82,80,56.2,1975.79089355,1802.5333252,1,2
2019,20,19/06/2020,Norwich,Southampton,-1,74,76,73,72,76,76,77,75,56.2,1600.69494629,1674.08850098,4,4
2019,20,19/06/2020,Tottenham,Man United,0,83,86,83,82,82,82,81,80,56.2,1798.41308594,1851.97485352,3,2
2019,20,20/06/2020,Watford,Leicester,0,78,78,79,76,78,79,77,77,56.2,1682.66589355,1803.66064453,4,2
2019,20,20/06/2020,Brighton,Arsenal,1,76,77,76,75,81,86,82,80,56.2,1640.24560547,1797.33056641,4,3
2019,20,20/06/2020,West Ham,Wolves,-1,79,80,79,76,78,77,80,77,56.2,1679.32177734,1784.2911377,4,3
2019,20,20/06/2020,Bournemouth,Crystal Palace,-1,77,79,77,76,77,79,77,76,56.2,1638.36486816,1726.61730957,4,3
2019,20,21/06/2020,Newcastle,Sheffield United,1,77,79,75,76,73,73,72,73,56.2,1693.29589844,1704.81323242,4,3
2019,20,21/06/2020,Aston Villa,Chelsea,-1,75,76,75,73,81,80,82,80,56.2,1603.86035156,1825.25744629,4,2
2019,20,21/06/2020,Everton,Liverpool,0,79,77,79,79,84,86,83,84,56.2,1737.55810547,2026.43139648,3,1
2019,20,22/06/2020,Man City,Burnley,1,86,86,87,83,77,77,76,76,56.2,1980.99365234,1711.14550781,1,3
2019,20,23/06/2020,Leicester,Brighton,0,78,79,77,77,76,77,76,75,56.2,1801.68737793,1651.0012207,2,4
2019,20,23/06/2020,Tottenham,West Ham,1,83,86,83,82,79,80,79,76,56.2,1798.44421387,1669.8927002,3,4
2019,20,24/06/2020,Man United,Sheffield United,1,82,82,81,80,73,73,72,73,56.2,1851.94372559,1692.14135742,2,4
2019,20,24/06/2020,Newcastle,Aston Villa,0,77,79,75,76,75,76,75,73,56.2,1705.96777344,1600.01013184,3,4
2019,20,24/06/2020,Norwich,Everton,-1,74,76,73,72,79,77,79,79,56.2,1587.91662598,1743.5958252,4,3
2019,20,24/06/2020,Wolves,Bournemouth,1,78,77,80,77,77,79,77,76,56.2,1793.72021484,1628.26281738,3,4
2019,20,24/06/2020,Liverpool,Crystal Palace,1,84,86,83,84,77,79,77,76,56.2,2020.39367676,1736.71936035,1,3
2019,20,25/06/2020,Burnley,Watford,1,77,77,76,76,78,78,79,76,56.2,1706.9309082,1684.63903809,3,4
2019,20,25/06/2020,Southampton,Arsenal,-1,76,76,77,75,81,86,82,80,56.2,1686.86682129,1786.57495117,4,3
2019,20,25/06/2020,Chelsea,Man City,1,81,80,82,80,86,86,87,83,56.2,1829.10766602,1985.20812988,2,1
2019,20,27/06/2020,Aston Villa,Wolves,-1,75,76,75,73,78,77,80,77,56.2,1604.17993164,1796.95837402,4,3
2019,20,28/06/2020,Watford,Southampton,-1,78,78,79,76,76,76,77,75,56.2,1678.38256836,1677.421875,4,4
2019,20,29/06/2020,Crystal Palace,Burnley,-1,77,79,77,76,77,77,76,76,56.2,1733.14013672,1713.18737793,3,3
2019,20,30/06/2020,Brighton,Man United,-1,76,77,76,75,82,82,81,80,56.2,1656.17468262,1857.93896484,4,2
2019,20,01/07/2020,Arsenal,Norwich,1,81,86,82,80,74,76,73,72,56.2,1796.01977539,1582.65014648,3,4
2019,20,01/07/2020,Bournemouth,Newcastle,-1,77,79,77,76,77,79,75,76,56.2,1625.02478027,1701.79797363,4,3
2019,20,01/07/2020,Everton,Leicester,1,79,77,79,79,78,79,77,77,56.2,1748.86230469,1796.51391602,3,3
2019,20,01/07/2020,West Ham,Chelsea,1,79,80,79,76,81,80,82,80,56.2,1664.45556641,1839.75415039,4,2
2019,20,02/07/2020,Sheffield United,Tottenham,1,73,73,72,73,83,86,83,82,56.2,1686.14624023,1803.88122559,4,2
2019,20,02/07/2020,Man City,Liverpool,1,86,86,87,83,84,86,83,84,56.2,1974.56164551,2023.97290039,1,1
2019,20,04/07/2020,Norwich,Brighton,-1,74,76,73,72,76,77,76,75,56.2,1577.60510254,1648.52258301,4,4
2019,20,04/07/2020,Leicester,Crystal Palace,1,78,79,77,77,77,79,77,76,56.2,1788.40332031,1723.21203613,3,3
2019,20,04/07/2020,Man United,Bournemouth,1,82,82,81,80,77,79,77,76,56.2,1865.59106445,1612.39379883,2,4
2019,20,04/07/2020,Wolves,Arsenal,-1,78,77,80,77,81,86,82,80,56.2,1801.5333252,1801.06481934,2,2
2019,20,04/07/2020,Chelsea,Watford,1,81,80,82,80,78,78,79,76,56.2,1828.39135742,1665.08496094,2,4
2019,20,05/07/2020,Burnley,Sheffield United,0,77,77,76,76,73,73,72,73,56.2,1723.11547852,1700.34838867,3,3
2019,20,05/07/2020,Newcastle,West Ham,0,77,79,75,76,79,80,79,76,56.2,1714.42895508,1675.81848145,3,4
2019,20,05/07/2020,Liverpool,Aston Villa,1,84,86,83,84,75,76,75,73,56.2,2007.7401123,1599.60498047,1,4
2019,20,05/07/2020,Southampton,Man City,1,76,76,77,75,86,86,87,83,56.2,1690.71960449,1990.79443359,4,1
2019,20,06/07/2020,Tottenham,Everton,1,83,86,83,82,79,77,79,79,56.2,1789.67907715,1756.97290039,3,3
2019,20,07/07/2020,Crystal Palace,Chelsea,-1,77,79,77,76,81,80,82,80,56.2,1713.8737793,1834.12036133,3,2
2019,20,07/07/2020,Watford,Norwich,1,78,78,79,76,74,76,73,72,56.2,1659.35583496,1570.15783691,4,4
2019,20,07/07/2020,Arsenal,Leicester,0,81,86,82,80,78,79,77,77,56.2,1814.2121582,1797.74145508,2,3
2019,20,08/07/2020,Man City,Newcastle,1,86,86,87,83,77,79,75,76,56.2,1976.93554688,1712.03991699,1,3
2019,20,08/07/2020,Sheffield United,Wolves,1,73,73,72,73,78,77,80,77,56.2,1702.30285645,1788.38598633,3,3
2019,20,08/07/2020,West Ham,Burnley,-1,79,80,79,76,77,77,76,76,56.2,1678.20739746,1721.16088867,4,3
2019,20,08/07/2020,Brighton,Liverpool,-1,76,77,76,75,84,86,83,84,56.2,1655.96984863,2008.93481445,4,1
2019,20,09/07/2020,Bournemouth,Tottenham,0,77,79,77,76,83,86,83,82,56.2,1608.83251953,1795.57617188,4,3
2019,20,09/07/2020,Everton,Southampton,0,79,77,79,79,76,76,77,75,56.2,1751.07580566,1704.57836914,3,3
2019,20,09/07/2020,Aston Villa,Man United,-1,75,76,75,73,82,82,81,80,56.2,1598.41015625,1869.15246582,4,2
2019,20,11/07/2020,Norwich,West Ham,-1,74,76,73,72,79,80,79,76,56.2,1565.40881348,1670.08618164,4,4
2019,20,11/07/2020,Watford,Newcastle,1,78,78,79,76,77,79,75,76,56.2,1664.1048584,1707.63769531,4,3
2019,20,11/07/2020,Liverpool,Burnley,0,84,86,83,84,77,77,76,76,56.2,2011.77062988,1729.28222656,1,3
2019,20,11/07/2020,Sheffield United,Chelsea,1,73,73,72,73,81,80,82,80,56.2,1711.59411621,1840.31481934,3,2
2019,20,11/07/2020,Brighton,Man City,-1,76,77,76,75,86,86,87,83,56.2,1653.1340332,1981.33776855,4,1
2019,20,12/07/2020,Wolves,Everton,1,78,77,80,77,79,77,79,79,56.2,1779.09472656,1748.52026367,3,3
2019,20,12/07/2020,Aston Villa,Crystal Palace,1,75,76,75,73,77,79,77,76,56.2,1593.16552734,1707.67944336,4,3
2019,20,12/07/2020,Tottenham,Arsenal,1,83,86,83,82,81,86,82,80,56.2,1791.69165039,1812.39782715,3,2
2019,20,12/07/2020,Bournemouth,Leicester,1,77,79,77,76,78,79,77,77,56.2,1612.71704102,1799.5559082,4,3
2019,20,13/07/2020,Man United,Southampton,0,82,82,81,80,76,76,77,75,56.2,1874.39709473,1707.13391113,2,3
2019,20,14/07/2020,Chelsea,Norwich,1,81,80,82,80,74,76,73,72,56.2,1822.50512695,1552.53137207,2,4
2019,20,15/07/2020,Burnley,Wolves,0,77,77,76,76,78,77,80,77,56.2,1736.63659668,1789.93664551,3,3
2019,20,15/07/2020,Man City,Bournemouth,1,86,86,87,83,77,79,77,76,56.2,1986.37036133,1632.91418457,1,4
2019,20,15/07/2020,Newcastle,Tottenham,-1,77,79,75,76,83,86,83,82,56.2,1699.4597168,1799.15148926,4,3
2019,20,15/07/2020,Arsenal,Liverpool,1,81,86,82,80,84,86,83,84,56.2,1804.93798828,2004.41625977,2,1
2019,20,16/07/2020,Everton,Aston Villa,0,79,77,79,79,75,76,75,73,56.2,1737.67834473,1607.38085938,3,4
2019,20,16/07/2020,Leicester,Sheffield United,1,78,79,77,77,73,73,72,73,56.2,1779.35888672,1729.40380859,3,3
2019,20,16/07/2020,Crystal Palace,Man United,-1,77,79,77,76,82,82,81,80,56.2,1693.46411133,1868.95715332,4,2
2019,20,16/07/2020,Southampton,Brighton,0,76,76,77,75,76,77,76,75,56.2,1712.57385254,1648.1015625,3,4
2019,20,17/07/2020,West Ham,Watford,1,79,80,79,76,78,78,79,76,56.2,1682.96362305,1672.28283691,4,4
2019,20,18/07/2020,Norwich,Burnley,-1,74,76,73,72,77,77,76,76,56.2,1550.65283203,1736.86779785,4,3
2019,20,19/07/2020,Bournemouth,Southampton,-1,77,79,77,76,76,76,77,75,56.2,1631.78234863,1709.51147461,4,3
2019,20,19/07/2020,Tottenham,Leicester,1,83,86,83,82,78,79,77,77,56.2,1808.64135742,1787.41174316,2,3
2019,20,20/07/2020,Brighton,Newcastle,0,76,77,76,75,77,79,75,76,56.2,1651.16394043,1689.96984863,4,4
2019,20,20/07/2020,Sheffield United,Everton,-1,73,73,72,73,79,77,79,79,56.2,1721.35083008,1733.01135254,3,3
2019,20,20/07/2020,Wolves,Crystal Palace,1,78,77,80,77,77,79,77,76,56.2,1789.70544434,1686.54663086,3,4
2019,20,21/07/2020,Watford,Man City,-1,78,78,79,76,86,86,87,83,56.2,1662.97302246,1987.5020752,4,1
2019,20,21/07/2020,Aston Villa,Arsenal,1,75,76,75,73,81,86,82,80,56.2,1612.04785156,1816.83776855,4,2
2019,20,22/07/2020,Man United,West Ham,0,82,82,81,80,79,80,79,76,56.2,1875.87451172,1692.27355957,2,4
2019,20,22/07/2020,Liverpool,Chelsea,1,84,86,83,84,81,80,82,80,56.2,1992.51635742,1824.38366699,1,2
2019,20,26/07/2020,Arsenal,Watford,1,81,86,82,80,78,78,79,76,56.2,1804.91430664,1658.36547852,2,4
2019,20,26/07/2020,Burnley,Brighton,-1,77,77,76,76,76,77,76,75,56.2,1743.51489258,1650.88720703,3,4
2019,20,26/07/2020,Chelsea,Wolves,1,81,80,82,80,78,77,80,77,56.2,1819.88391113,1796.16149902,2,3
2019,20,26/07/2020,Crystal Palace,Tottenham,0,77,79,77,76,83,86,83,82,56.2,1680.09057617,1819.37927246,4,2
2019,20,26/07/2020,Everton,Bournemouth,-1,79,77,79,79,77,79,77,76,56.2,1742.0567627,1621.64343262,3,4
2019,20,26/07/2020,Leicester,Man United,-1,78,79,77,77,82,82,81,80,56.2,1776.67382812,1870.03283691,3,2
2019,20,26/07/2020,Man City,Norwich,1,86,86,87,83,74,76,73,72,56.2,1992.10949707,1544.00561523,1,4
2019,20,26/07/2020,Newcastle,Liverpool,-1,77,79,75,76,84,86,83,84,56.2,1690.24658203,1997.01611328,4,1
2019,20,26/07/2020,Southampton,Sheffield United,1,76,76,77,75,73,73,72,73,56.2,1719.65039062,1712.30541992,3,3
2019,20,26/07/2020,West Ham,Aston Villa,0,79,80,79,76,75,76,75,73,56.2,1698.11523438,1623.97143555,4,4
2020,21,12/09/2020,Fulham,Arsenal,-1,75,75,73,72,80,83,80,78,33.4,1591.54626465,1799.52392578,4,3
2020,21,12/09/2020,Crystal Palace,Southampton,1,77,79,76,75,76,77,76,76,33.4,1673.68884277,1720.21118164,4,3
2020,21,12/09/2020,Liverpool,Leeds,1,85,89,84,86,73,76,73,73,33.4,1991.63098145,1624.62426758,1,4
2020,21,12/09/2020,West Ham,Newcastle,-1,78,79,78,76,77,78,77,76,33.4,1685.76428223,1677.56347656,4,4
2020,21,13/09/2020,West Brom,Leicester,-1,73,72,74,73,79,81,79,79,33.4,1593.79064941,1757.98510742,4,3
2020,21,13/09/2020,Tottenham,Everton,-1,82,85,82,81,79,80,78,79,33.4,1807.71264648,1715.9395752,2,3
2020,21,14/09/2020,Brighton,Chelsea,-1,76,77,74,74,82,85,83,81,33.4,1653.63110352,1818.56286621,4,2
2020,21,14/09/2020,Sheffield United,Wolves,-1,75,74,77,77,78,78,82,77,33.4,1693.6763916,1778.44799805,4,3
2020,21,19/09/2020,Everton,West Brom,1,79,80,78,79,73,72,74,73,33.4,1727.68505859,1585.65991211,3,4
2020,21,19/09/2020,Leeds,Fulham,1,73,76,73,73,75,75,73,72,33.4,1623.89941406,1584.77734375,4,4
2020,21,19/09/2020,Man United,Crystal Palace,-1,82,84,82,81,77,79,76,75,33.4,1861.09973145,1682.27844238,2,4
2020,21,19/09/2020,Arsenal,West Ham,1,80,83,80,78,78,79,78,76,33.4,1807.03344727,1672.734375,2,4
2020,21,20/09/2020,Southampton,Tottenham,-1,76,77,76,76,82,85,82,81,33.4,1712.36206055,1797.82580566,3,3
2020,21,20/09/2020,Newcastle,Brighton,-1,77,78,77,76,76,77,74,74,33.4,1691.3338623,1647.08032227,4,4
2020,21,20/09/2020,Chelsea,Liverpool,-1,82,85,83,81,85,89,84,86,33.4,1825.85424805,1993.09631348,2,1
2020,21,20/09/2020,Leicester,Burnley,1,79,81,79,79,76,77,76,76,33.4,1766.85632324,1723.07312012,3,3
2020,21,21/09/2020,Aston Villa,Sheffield United,1,76,76,75,74,75,74,77,77,33.4,1618.62438965,1684.03930664,4,4
2020,21,21/09/2020,Wolves,Man City,-1,78,78,82,77,85,86,85,84,33.4,1788.82556152,1968.14929199,3,1
2020,21,26/09/2020,Brighton,Man United,-1,76,77,74,74,82,84,82,81,33.4,1665.40490723,1842.53186035,4,2
2020,21,26/09/2020,Crystal Palace,Everton,-1,77,79,76,75,79,80,78,79,33.4,1701.51806641,1734.72106934,3,3
2020,21,26/09/2020,West Brom,Chelsea,0,73,72,74,73,82,85,83,81,33.4,1579.29553223,1819.50024414,4,2
2020,21,26/09/2020,Burnley,Southampton,-1,76,77,76,76,76,77,76,76,33.4,1715.0760498,1700.82922363,3,3
2020,21,27/09/2020,Sheffield United,Leeds,-1,75,74,77,77,73,76,73,73,33.4,1675.4967041,1630.20825195,4,4
2020,21,27/09/2020,Tottenham,Newcastle,0,82,85,82,81,77,78,77,76,33.4,1811.04370117,1673.68103027,2,4
2020,21,27/09/2020,Man City,Leicester,-1,85,86,85,84,79,81,79,79,33.4,1974.95031738,1775.52526855,1,3
2020,21,27/09/2020,West Ham,Wolves,1,78,79,78,76,78,78,82,77,33.4,1669.17089844,1782.69641113,4,3
2020,21,28/09/2020,Fulham,Aston Villa,-1,75,75,73,72,76,76,75,74,33.4,1579.14025879,1627.83874512,4,4
2020,21,28/09/2020,Liverpool,Arsenal,1,85,89,84,86,80,83,80,78,33.4,2000.12207031,1811.26867676,1,2
2020,21,03/10/2020,Chelsea,Crystal Palace,1,82,85,83,81,77,79,76,75,33.4,1815.06933594,1694.03198242,2,4
2020,21,03/10/2020,Everton,Brighton,1,79,80,78,79,76,77,74,74,33.4,1743.82592773,1661.48156738,3,4
2020,21,03/10/2020,Leeds,Man City,0,73,76,73,73,85,86,85,84,33.4,1641.18554688,1952.78857422,4,1
2020,21,03/10/2020,Newcastle,Burnley,1,77,78,77,76,76,77,76,76,33.4,1679.04284668,1706.42272949,4,3
2020,21,04/10/2020,Leicester,West Ham,-1,79,81,79,79,78,79,78,76,33.4,1799.30566406,1690.32470703,3,4
2020,21,04/10/2020,Southampton,West Brom,1,76,77,76,76,73,72,74,73,33.4,1711.10119629,1585.34521484,3,4
2020,21,04/10/2020,Arsenal,Sheffield United,1,80,83,80,78,75,74,77,77,33.4,1807.7097168,1666.13818359,2,4
2020,21,04/10/2020,Wolves,Fulham,1,78,78,82,77,75,75,73,72,33.4,1763.16113281,1566.82507324,3,4
2020,21,04/10/2020,Man United,Tottenham,-1,82,84,82,81,82,85,82,81,33.4,1848.07385254,1809.74047852,2,2
2020,21,04/10/2020,Aston Villa,Liverpool,1,76,76,75,74,85,89,84,86,33.4,1641.77258301,2005.29968262,4,1
2020,21,17/10/2020,Everton,Liverpool,0,79,80,78,79,85,89,84,86,33.4,1751.31311035,1970.78283691,3,1
2020,21,17/10/2020,Chelsea,Southampton,0,82,85,83,81,76,77,76,76,33.4,1823.93395996,1717.05957031,2,3
2020,21,17/10/2020,Man City,Arsenal,1,85,86,85,84,80,83,80,78,33.4,1946.1237793,1811.67236328,1,2
2020,21,17/10/2020,Newcastle,Man United,-1,77,78,77,76,82,84,82,81,33.4,1690.57775879,1825.89160156,4,2
2020,21,18/10/2020,Sheffield United,Fulham,0,75,74,77,77,75,75,73,72,33.4,1662.17553711,1563.79821777,4,4
2020,21,18/10/2020,Crystal Palace,Brighton,0,77,79,76,75,76,77,74,74,33.4,1685.16723633,1653.99438477,4,4
2020,21,18/10/2020,Tottenham,West Ham,0,82,85,82,81,78,79,78,76,33.4,1831.92260742,1710.3807373,2,3
2020,21,18/10/2020,Leicester,Aston Villa,-1,79,81,79,79,76,76,75,74,33.4,1779.24963379,1676.28942871,3,4
2020,21,19/10/2020,West Brom,Burnley,0,73,72,74,73,76,77,76,76,33.4,1579.38684082,1694.88781738,4,4
